"wday";"hour";"sensor";"sensores";"value_PM25"
"lun\,";13;"SINCA";"PM25_SINCA";15
"lun\,";13;"P4";"value";129,483
"lun\,";13;"SINCA";"PM25_SINCA";15
"lun\,";13;"P5";"value";132,117
"lun\,";13;"SINCA";"PM25_SINCA";15
"lun\,";14;"P1";"value";120,7
"lun\,";14;"SINCA";"PM25_SINCA";13
"lun\,";14;"P2";"value";122,717
"lun\,";14;"SINCA";"PM25_SINCA";13
"lun\,";14;"P3";"value";122,317
"lun\,";14;"SINCA";"PM25_SINCA";13
"lun\,";14;"P4";"value";124,45
"lun\,";14;"SINCA";"PM25_SINCA";13
"lun\,";14;"P5";"value";127,85
"lun\,";14;"SINCA";"PM25_SINCA";13
"lun\,";15;"P1";"value";115,4
"lun\,";15;"SINCA";"PM25_SINCA";8
"lun\,";15;"P2";"value";116,45
"lun\,";15;"SINCA";"PM25_SINCA";8
"lun\,";15;"P3";"value";116,033
"lun\,";15;"SINCA";"PM25_SINCA";8
"lun\,";15;"P4";"value";118,6
"lun\,";15;"SINCA";"PM25_SINCA";8
"lun\,";15;"P5";"value";121,833
"lun\,";15;"SINCA";"PM25_SINCA";8
"lun\,";16;"P1";"value";106,183
"lun\,";16;"SINCA";"PM25_SINCA";4
"lun\,";16;"P2";"value";107,5
"lun\,";16;"SINCA";"PM25_SINCA";4
"lun\,";16;"P3";"value";107,85
"lun\,";16;"SINCA";"PM25_SINCA";4
"lun\,";16;"P4";"value";110,267
"lun\,";16;"SINCA";"PM25_SINCA";4
"lun\,";16;"P5";"value";112,7
"lun\,";16;"SINCA";"PM25_SINCA";4
"lun\,";17;"P1";"value";110,167
"lun\,";17;"SINCA";"PM25_SINCA";8
"lun\,";17;"P2";"value";111,267
"lun\,";17;"SINCA";"PM25_SINCA";8
"lun\,";17;"P3";"value";110,533
"lun\,";17;"SINCA";"PM25_SINCA";8
"lun\,";17;"P4";"value";114,55
"lun\,";17;"SINCA";"PM25_SINCA";8
"lun\,";17;"P5";"value";118,05
"lun\,";17;"SINCA";"PM25_SINCA";8
"lun\,";18;"P1";"value";109,683
"lun\,";18;"SINCA";"PM25_SINCA";9
"lun\,";18;"P2";"value";110,25
"lun\,";18;"SINCA";"PM25_SINCA";9
"lun\,";18;"P3";"value";109,55
"lun\,";18;"SINCA";"PM25_SINCA";9
"lun\,";18;"P4";"value";113,483
"lun\,";18;"SINCA";"PM25_SINCA";9
"lun\,";18;"P5";"value";115,333
"lun\,";18;"SINCA";"PM25_SINCA";9
"lun\,";19;"P1";"value";112,767
"lun\,";19;"SINCA";"PM25_SINCA";9
"lun\,";19;"P2";"value";113,583
"lun\,";19;"SINCA";"PM25_SINCA";9
"lun\,";19;"P3";"value";111,767
"lun\,";19;"SINCA";"PM25_SINCA";9
"lun\,";19;"P4";"value";116,967
"lun\,";19;"SINCA";"PM25_SINCA";9
"lun\,";19;"P5";"value";118,817
"lun\,";19;"SINCA";"PM25_SINCA";9
"lun\,";20;"P1";"value";124,817
"lun\,";20;"SINCA";"PM25_SINCA";12
"lun\,";20;"P2";"value";126,483
"lun\,";20;"SINCA";"PM25_SINCA";12
"lun\,";20;"P3";"value";123,383
"lun\,";20;"SINCA";"PM25_SINCA";12
"lun\,";20;"P4";"value";128,467
"lun\,";20;"SINCA";"PM25_SINCA";12
"lun\,";20;"P5";"value";130,3
"lun\,";20;"SINCA";"PM25_SINCA";12
"lun\,";21;"P1";"value";128,267
"lun\,";21;"SINCA";"PM25_SINCA";12
"lun\,";21;"P2";"value";129,583
"lun\,";21;"SINCA";"PM25_SINCA";12
"lun\,";21;"P3";"value";125,85
"lun\,";21;"SINCA";"PM25_SINCA";12
"lun\,";21;"P4";"value";132,517
"lun\,";21;"SINCA";"PM25_SINCA";12
"lun\,";21;"P5";"value";133,667
"lun\,";21;"SINCA";"PM25_SINCA";12
"lun\,";22;"P1";"value";131,4
"lun\,";22;"SINCA";"PM25_SINCA";14
"lun\,";22;"P2";"value";132,983
"lun\,";22;"SINCA";"PM25_SINCA";14
"lun\,";22;"P3";"value";129,333
"lun\,";22;"SINCA";"PM25_SINCA";14
"lun\,";22;"P4";"value";136,35
"lun\,";22;"SINCA";"PM25_SINCA";14
"lun\,";22;"P5";"value";136,617
"lun\,";22;"SINCA";"PM25_SINCA";14
"lun\,";23;"P1";"value";128,317
"lun\,";23;"SINCA";"PM25_SINCA";11
"lun\,";23;"P2";"value";129,833
"lun\,";23;"SINCA";"PM25_SINCA";11
"lun\,";23;"P3";"value";126,817
"lun\,";23;"SINCA";"PM25_SINCA";11
"lun\,";23;"P4";"value";134,15
"lun\,";23;"SINCA";"PM25_SINCA";11
"lun\,";23;"P5";"value";134,45
"lun\,";23;"SINCA";"PM25_SINCA";11
"mar\,";0;"P1";"value";127,983
"mar\,";0;"SINCA";"PM25_SINCA";16
"mar\,";0;"P2";"value";129,517
"mar\,";0;"SINCA";"PM25_SINCA";16
"mar\,";0;"P3";"value";125,7
"mar\,";0;"SINCA";"PM25_SINCA";16
"mar\,";0;"P4";"value";134,7
"mar\,";0;"SINCA";"PM25_SINCA";16
"mar\,";0;"P5";"value";133,683
"mar\,";0;"SINCA";"PM25_SINCA";16
"mar\,";1;"P1";"value";130,333
"mar\,";1;"SINCA";"PM25_SINCA";8
"mar\,";1;"P2";"value";132,167
"mar\,";1;"SINCA";"PM25_SINCA";8
"mar\,";1;"P3";"value";127,8
"mar\,";1;"SINCA";"PM25_SINCA";8
"mar\,";1;"P4";"value";137,95
"mar\,";1;"SINCA";"PM25_SINCA";8
"mar\,";1;"P5";"value";136,65
"mar\,";1;"SINCA";"PM25_SINCA";8
"mar\,";2;"P1";"value";128,233
"mar\,";2;"SINCA";"PM25_SINCA";7
"mar\,";2;"P2";"value";129,85
"mar\,";2;"SINCA";"PM25_SINCA";7
"mar\,";2;"P3";"value";126,183
"mar\,";2;"SINCA";"PM25_SINCA";7
"mar\,";2;"P4";"value";135,583
"mar\,";2;"SINCA";"PM25_SINCA";7
"mar\,";2;"P5";"value";134,783
"mar\,";2;"SINCA";"PM25_SINCA";7
"mar\,";3;"P1";"value";125,883
"mar\,";3;"SINCA";"PM25_SINCA";9
"mar\,";3;"P2";"value";127,417
"mar\,";3;"SINCA";"PM25_SINCA";9
"mar\,";3;"P3";"value";124,083
"mar\,";3;"SINCA";"PM25_SINCA";9
"mar\,";3;"P4";"value";132,367
"mar\,";3;"SINCA";"PM25_SINCA";9
"mar\,";3;"P5";"value";132,367
"mar\,";3;"SINCA";"PM25_SINCA";9
"mar\,";4;"P1";"value";126,667
"mar\,";4;"SINCA";"PM25_SINCA";10
"mar\,";4;"P2";"value";128,65
"mar\,";4;"SINCA";"PM25_SINCA";10
"mar\,";4;"P3";"value";125,417
"mar\,";4;"SINCA";"PM25_SINCA";10
"mar\,";4;"P4";"value";133,633
"mar\,";4;"SINCA";"PM25_SINCA";10
"mar\,";4;"P5";"value";133,233
"mar\,";4;"SINCA";"PM25_SINCA";10
"mar\,";5;"P1";"value";126,067
"mar\,";5;"SINCA";"PM25_SINCA";9
"mar\,";5;"P2";"value";127,467
"mar\,";5;"SINCA";"PM25_SINCA";9
"mar\,";5;"P3";"value";124,083
"mar\,";5;"SINCA";"PM25_SINCA";9
"mar\,";5;"P4";"value";132,417
"mar\,";5;"SINCA";"PM25_SINCA";9
"mar\,";5;"P5";"value";132,383
"mar\,";5;"SINCA";"PM25_SINCA";9
"mar\,";6;"P1";"value";127,983
"mar\,";6;"SINCA";"PM25_SINCA";9
"mar\,";6;"P2";"value";130,083
"mar\,";6;"SINCA";"PM25_SINCA";9
"mar\,";6;"P3";"value";125,783
"mar\,";6;"SINCA";"PM25_SINCA";9
"mar\,";6;"P4";"value";135,117
"mar\,";6;"SINCA";"PM25_SINCA";9
"mar\,";6;"P5";"value";133,917
"mar\,";6;"SINCA";"PM25_SINCA";9
"mar\,";7;"P1";"value";129,567
"mar\,";7;"SINCA";"PM25_SINCA";11
"mar\,";7;"P2";"value";130,883
"mar\,";7;"SINCA";"PM25_SINCA";11
"mar\,";7;"P3";"value";126,917
"mar\,";7;"SINCA";"PM25_SINCA";11
"mar\,";7;"P4";"value";137,233
"mar\,";7;"SINCA";"PM25_SINCA";11
"mar\,";7;"P5";"value";135,583
"mar\,";7;"SINCA";"PM25_SINCA";11
"mar\,";8;"P1";"value";131,033
"mar\,";8;"SINCA";"PM25_SINCA";14
"mar\,";8;"P2";"value";132,817
"mar\,";8;"SINCA";"PM25_SINCA";14
"mar\,";8;"P3";"value";129,75
"mar\,";8;"SINCA";"PM25_SINCA";14
"mar\,";8;"P4";"value";136
"mar\,";8;"SINCA";"PM25_SINCA";14
"mar\,";8;"P5";"value";137,833
"mar\,";8;"SINCA";"PM25_SINCA";14
"mar\,";9;"P1";"value";131,683
"mar\,";9;"SINCA";"PM25_SINCA";18
"mar\,";9;"P2";"value";133,621
"mar\,";9;"SINCA";"PM25_SINCA";18
"mar\,";9;"P3";"value";131,983
"mar\,";9;"SINCA";"PM25_SINCA";18
"mar\,";9;"P4";"value";136,667
"mar\,";9;"SINCA";"PM25_SINCA";18
"mar\,";9;"P5";"value";138,883
"mar\,";9;"SINCA";"PM25_SINCA";18
"mar\,";10;"P1";"value";132,183
"mar\,";10;"SINCA";"PM25_SINCA";18
"mar\,";10;"P2";"value";134,967
"mar\,";10;"SINCA";"PM25_SINCA";18
"mar\,";10;"P3";"value";133,8
"mar\,";10;"SINCA";"PM25_SINCA";18
"mar\,";10;"P4";"value";137,767
"mar\,";10;"SINCA";"PM25_SINCA";18
"mar\,";10;"P5";"value";140,133
"mar\,";10;"SINCA";"PM25_SINCA";18
"mar\,";11;"P1";"value";134,317
"mar\,";11;"SINCA";"PM25_SINCA";20
"mar\,";11;"P2";"value";137,15
"mar\,";11;"SINCA";"PM25_SINCA";20
"mar\,";11;"P3";"value";136,717
"mar\,";11;"SINCA";"PM25_SINCA";20
"mar\,";11;"P4";"value";139,167
"mar\,";11;"SINCA";"PM25_SINCA";20
"mar\,";11;"P5";"value";142,7
"mar\,";11;"SINCA";"PM25_SINCA";20
"mar\,";12;"P1";"value";133,517
"mar\,";12;"SINCA";"PM25_SINCA";14
"mar\,";12;"P2";"value";135,983
"mar\,";12;"SINCA";"PM25_SINCA";14
"mar\,";12;"P3";"value";135,483
"mar\,";12;"SINCA";"PM25_SINCA";14
"mar\,";12;"P4";"value";138,483
"mar\,";12;"SINCA";"PM25_SINCA";14
"mar\,";12;"P5";"value";141,833
"mar\,";12;"SINCA";"PM25_SINCA";14
"mar\,";13;"P1";"value";131,617
"mar\,";13;"SINCA";"PM25_SINCA";15
"mar\,";13;"P2";"value";134,333
"mar\,";13;"SINCA";"PM25_SINCA";15
"mar\,";13;"P3";"value";133,983
"mar\,";13;"SINCA";"PM25_SINCA";15
"mar\,";13;"P4";"value";136,833
"mar\,";13;"SINCA";"PM25_SINCA";15
"mar\,";13;"P5";"value";140,283
"mar\,";13;"SINCA";"PM25_SINCA";15
"mar\,";14;"P1";"value";131,083
"mar\,";14;"SINCA";"PM25_SINCA";14
"mar\,";14;"P2";"value";133,9
"mar\,";14;"SINCA";"PM25_SINCA";14
"mar\,";14;"P3";"value";132,967
"mar\,";14;"SINCA";"PM25_SINCA";14
"mar\,";14;"P4";"value";136,517
"mar\,";14;"SINCA";"PM25_SINCA";14
"mar\,";14;"P5";"value";139,4
"mar\,";14;"SINCA";"PM25_SINCA";14
"mar\,";15;"P1";"value";134,583
"mar\,";15;"SINCA";"PM25_SINCA";14
"mar\,";15;"P2";"value";137,733
"mar\,";15;"SINCA";"PM25_SINCA";14
"mar\,";15;"P3";"value";136,683
"mar\,";15;"SINCA";"PM25_SINCA";14
"mar\,";15;"P4";"value";140,917
"mar\,";15;"SINCA";"PM25_SINCA";14
"mar\,";15;"P5";"value";142,533
"mar\,";15;"SINCA";"PM25_SINCA";14
"mar\,";16;"P1";"value";132,417
"mar\,";16;"SINCA";"PM25_SINCA";16
"mar\,";16;"P2";"value";135,067
"mar\,";16;"SINCA";"PM25_SINCA";16
"mar\,";16;"P3";"value";134,117
"mar\,";16;"SINCA";"PM25_SINCA";16
"mar\,";16;"P4";"value";138,55
"mar\,";16;"SINCA";"PM25_SINCA";16
"mar\,";16;"P5";"value";140,35
"mar\,";16;"SINCA";"PM25_SINCA";16
"mar\,";17;"P1";"value";122,633
"mar\,";17;"SINCA";"PM25_SINCA";13
"mar\,";17;"P2";"value";124,45
"mar\,";17;"SINCA";"PM25_SINCA";13
"mar\,";17;"P3";"value";123,35
"mar\,";17;"SINCA";"PM25_SINCA";13
"mar\,";17;"P4";"value";127,4
"mar\,";17;"SINCA";"PM25_SINCA";13
"mar\,";17;"P5";"value";129,45
"mar\,";17;"SINCA";"PM25_SINCA";13
"mar\,";18;"P1";"value";112,05
"mar\,";18;"SINCA";"PM25_SINCA";9
"mar\,";18;"P2";"value";114,5
"mar\,";18;"SINCA";"PM25_SINCA";9
"mar\,";18;"P3";"value";112,567
"mar\,";18;"SINCA";"PM25_SINCA";9
"mar\,";18;"P4";"value";119,45
"mar\,";18;"SINCA";"PM25_SINCA";9
"mar\,";18;"P5";"value";120,133
"mar\,";18;"SINCA";"PM25_SINCA";9
"mar\,";19;"P1";"value";117,717
"mar\,";19;"SINCA";"PM25_SINCA";6
"mar\,";19;"P2";"value";119,183
"mar\,";19;"SINCA";"PM25_SINCA";6
"mar\,";19;"P3";"value";116,35
"mar\,";19;"SINCA";"PM25_SINCA";6
"mar\,";19;"P4";"value";124,083
"mar\,";19;"SINCA";"PM25_SINCA";6
"mar\,";19;"P5";"value";124,467
"mar\,";19;"SINCA";"PM25_SINCA";6
"mar\,";20;"P1";"value";129,883
"mar\,";20;"SINCA";"PM25_SINCA";9
"mar\,";20;"P2";"value";131,767
"mar\,";20;"SINCA";"PM25_SINCA";9
"mar\,";20;"P3";"value";128,15
"mar\,";20;"SINCA";"PM25_SINCA";9
"mar\,";20;"P4";"value";135,35
"mar\,";20;"SINCA";"PM25_SINCA";9
"mar\,";20;"P5";"value";135,583
"mar\,";20;"SINCA";"PM25_SINCA";9
"mar\,";21;"P1";"value";118,25
"mar\,";21;"SINCA";"PM25_SINCA";10
"mar\,";21;"P2";"value";120,1
"mar\,";21;"SINCA";"PM25_SINCA";10
"mar\,";21;"P3";"value";117,517
"mar\,";21;"SINCA";"PM25_SINCA";10
"mar\,";21;"P4";"value";123,067
"mar\,";21;"SINCA";"PM25_SINCA";10
"mar\,";21;"P5";"value";124,217
"mar\,";21;"SINCA";"PM25_SINCA";10
"mar\,";22;"P1";"value";102,233
"mar\,";22;"SINCA";"PM25_SINCA";7
"mar\,";22;"P2";"value";102,933
"mar\,";22;"SINCA";"PM25_SINCA";7
"mar\,";22;"P3";"value";103,317
"mar\,";22;"SINCA";"PM25_SINCA";7
"mar\,";22;"P4";"value";106,15
"mar\,";22;"SINCA";"PM25_SINCA";7
"mar\,";22;"P5";"value";107,567
"mar\,";22;"SINCA";"PM25_SINCA";7
"mar\,";23;"P1";"value";115,067
"mar\,";23;"SINCA";"PM25_SINCA";11
"mar\,";23;"P2";"value";116,233
"mar\,";23;"SINCA";"PM25_SINCA";11
"mar\,";23;"P3";"value";114,3
"mar\,";23;"SINCA";"PM25_SINCA";11
"mar\,";23;"P4";"value";119,75
"mar\,";23;"SINCA";"PM25_SINCA";11
"mar\,";23;"P5";"value";120,75
"mar\,";23;"SINCA";"PM25_SINCA";11
"mié\,";0;"P1";"value";117,567
"mié\,";0;"SINCA";"PM25_SINCA";9
"mié\,";0;"P2";"value";118,383
"mié\,";0;"SINCA";"PM25_SINCA";9
"mié\,";0;"P3";"value";116,433
"mié\,";0;"SINCA";"PM25_SINCA";9
"mié\,";0;"P4";"value";123,183
"mié\,";0;"SINCA";"PM25_SINCA";9
"mié\,";0;"P5";"value";123,95
"mié\,";0;"SINCA";"PM25_SINCA";9
"mié\,";1;"P1";"value";122,083
"mié\,";1;"SINCA";"PM25_SINCA";9
"mié\,";1;"P2";"value";124,1
"mié\,";1;"SINCA";"PM25_SINCA";9
"mié\,";1;"P3";"value";120,983
"mié\,";1;"SINCA";"PM25_SINCA";9
"mié\,";1;"P4";"value";127,9
"mié\,";1;"SINCA";"PM25_SINCA";9
"mié\,";1;"P5";"value";128,133
"mié\,";1;"SINCA";"PM25_SINCA";9
"mié\,";2;"P1";"value";106,317
"mié\,";2;"SINCA";"PM25_SINCA";8
"mié\,";2;"P2";"value";107,233
"mié\,";2;"SINCA";"PM25_SINCA";8
"mié\,";2;"P3";"value";106,367
"mié\,";2;"SINCA";"PM25_SINCA";8
"mié\,";2;"P4";"value";110,5
"mié\,";2;"SINCA";"PM25_SINCA";8
"mié\,";2;"P5";"value";111,767
"mié\,";2;"SINCA";"PM25_SINCA";8
"mié\,";3;"P1";"value";125,45
"mié\,";3;"SINCA";"PM25_SINCA";7
"mié\,";3;"P2";"value";126,65
"mié\,";3;"SINCA";"PM25_SINCA";7
"mié\,";3;"P3";"value";122,233
"mié\,";3;"SINCA";"PM25_SINCA";7
"mié\,";3;"P4";"value";132,483
"mié\,";3;"SINCA";"PM25_SINCA";7
"mié\,";3;"P5";"value";130,783
"mié\,";3;"SINCA";"PM25_SINCA";7
"mié\,";4;"P1";"value";132,217
"mié\,";4;"SINCA";"PM25_SINCA";12
"mié\,";4;"P2";"value";133,817
"mié\,";4;"SINCA";"PM25_SINCA";12
"mié\,";4;"P3";"value";128,433
"mié\,";4;"SINCA";"PM25_SINCA";12
"mié\,";4;"P4";"value";141,117
"mié\,";4;"SINCA";"PM25_SINCA";12
"mié\,";4;"P5";"value";138,1
"mié\,";4;"SINCA";"PM25_SINCA";12
"mié\,";5;"P1";"value";132,067
"mié\,";5;"SINCA";"PM25_SINCA";9
"mié\,";5;"P2";"value";133,75
"mié\,";5;"SINCA";"PM25_SINCA";9
"mié\,";5;"P3";"value";128,283
"mié\,";5;"SINCA";"PM25_SINCA";9
"mié\,";5;"P4";"value";141,617
"mié\,";5;"SINCA";"PM25_SINCA";9
"mié\,";5;"P5";"value";137,7
"mié\,";5;"SINCA";"PM25_SINCA";9
"mié\,";6;"P1";"value";129,033
"mié\,";6;"SINCA";"PM25_SINCA";4
"mié\,";6;"P2";"value";130,25
"mié\,";6;"SINCA";"PM25_SINCA";4
"mié\,";6;"P3";"value";125,967
"mié\,";6;"SINCA";"PM25_SINCA";4
"mié\,";6;"P4";"value";139,7
"mié\,";6;"SINCA";"PM25_SINCA";4
"mié\,";6;"P5";"value";135
"mié\,";6;"SINCA";"PM25_SINCA";4
"mié\,";7;"P1";"value";125,783
"mié\,";7;"SINCA";"PM25_SINCA";4
"mié\,";7;"P2";"value";127,25
"mié\,";7;"SINCA";"PM25_SINCA";4
"mié\,";7;"P3";"value";121,983
"mié\,";7;"SINCA";"PM25_SINCA";4
"mié\,";7;"P4";"value";135,15
"mié\,";7;"SINCA";"PM25_SINCA";4
"mié\,";7;"P5";"value";130,8
"mié\,";7;"SINCA";"PM25_SINCA";4
"mié\,";8;"P1";"value";127,133
"mié\,";8;"SINCA";"PM25_SINCA";16
"mié\,";8;"P2";"value";127,95
"mié\,";8;"SINCA";"PM25_SINCA";16
"mié\,";8;"P3";"value";126,183
"mié\,";8;"SINCA";"PM25_SINCA";16
"mié\,";8;"P4";"value";132,667
"mié\,";8;"SINCA";"PM25_SINCA";16
"mié\,";8;"P5";"value";134,183
"mié\,";8;"SINCA";"PM25_SINCA";16
"mié\,";9;"P1";"value";117,7
"mié\,";9;"SINCA";"PM25_SINCA";8
"mié\,";9;"P2";"value";119,533
"mié\,";9;"SINCA";"PM25_SINCA";8
"mié\,";9;"P3";"value";118,517
"mié\,";9;"SINCA";"PM25_SINCA";8
"mié\,";9;"P4";"value";122,65
"mié\,";9;"SINCA";"PM25_SINCA";8
"mié\,";9;"P5";"value";124,65
"mié\,";9;"SINCA";"PM25_SINCA";8
"mié\,";10;"P1";"value";108,717
"mié\,";10;"SINCA";"PM25_SINCA";8
"mié\,";10;"P2";"value";110,25
"mié\,";10;"SINCA";"PM25_SINCA";8
"mié\,";10;"P3";"value";109,45
"mié\,";10;"SINCA";"PM25_SINCA";8
"mié\,";10;"P4";"value";111,967
"mié\,";10;"SINCA";"PM25_SINCA";8
"mié\,";10;"P5";"value";117,067
"mié\,";10;"SINCA";"PM25_SINCA";8
"mié\,";11;"P1";"value";113,317
"mié\,";11;"SINCA";"PM25_SINCA";13
"mié\,";11;"P2";"value";115,283
"mié\,";11;"SINCA";"PM25_SINCA";13
"mié\,";11;"P3";"value";114,633
"mié\,";11;"SINCA";"PM25_SINCA";13
"mié\,";11;"P4";"value";117,133
"mié\,";11;"SINCA";"PM25_SINCA";13
"mié\,";11;"P5";"value";120,783
"mié\,";11;"SINCA";"PM25_SINCA";13
"mié\,";12;"P1";"value";132,05
"mié\,";12;"SINCA";"PM25_SINCA";17
"mié\,";12;"P2";"value";134,533
"mié\,";12;"SINCA";"PM25_SINCA";17
"mié\,";12;"P3";"value";134,05
"mié\,";12;"SINCA";"PM25_SINCA";17
"mié\,";12;"P4";"value";137,333
"mié\,";12;"SINCA";"PM25_SINCA";17
"mié\,";12;"P5";"value";139,983
"mié\,";12;"SINCA";"PM25_SINCA";17
"mié\,";13;"P1";"value";137,25
"mié\,";13;"SINCA";"PM25_SINCA";25
"mié\,";13;"P2";"value";140
"mié\,";13;"SINCA";"PM25_SINCA";25
"mié\,";13;"P3";"value";139,65
"mié\,";13;"SINCA";"PM25_SINCA";25
"mié\,";13;"P4";"value";142,583
"mié\,";13;"SINCA";"PM25_SINCA";25
"mié\,";13;"P5";"value";145,583
"mié\,";13;"SINCA";"PM25_SINCA";25
"mié\,";14;"P1";"value";140,65
"mié\,";14;"SINCA";"PM25_SINCA";36
"mié\,";14;"P2";"value";143,683
"mié\,";14;"SINCA";"PM25_SINCA";36
"mié\,";14;"P3";"value";143,117
"mié\,";14;"SINCA";"PM25_SINCA";36
"mié\,";14;"P4";"value";145,967
"mié\,";14;"SINCA";"PM25_SINCA";36
"mié\,";14;"P5";"value";148,95
"mié\,";14;"SINCA";"PM25_SINCA";36
"mié\,";15;"P1";"value";134,35
"mié\,";15;"SINCA";"PM25_SINCA";21
"mié\,";15;"P2";"value";136,7
"mié\,";15;"SINCA";"PM25_SINCA";21
"mié\,";15;"P3";"value";136,017
"mié\,";15;"SINCA";"PM25_SINCA";21
"mié\,";15;"P4";"value";139,567
"mié\,";15;"SINCA";"PM25_SINCA";21
"mié\,";15;"P5";"value";141,867
"mié\,";15;"SINCA";"PM25_SINCA";21
"mié\,";16;"P1";"value";123,733
"mié\,";16;"SINCA";"PM25_SINCA";20
"mié\,";16;"P2";"value";125,617
"mié\,";16;"SINCA";"PM25_SINCA";20
"mié\,";16;"P3";"value";124,767
"mié\,";16;"SINCA";"PM25_SINCA";20
"mié\,";16;"P4";"value";128,5
"mié\,";16;"SINCA";"PM25_SINCA";20
"mié\,";16;"P5";"value";130,583
"mié\,";16;"SINCA";"PM25_SINCA";20
"mié\,";17;"P1";"value";118,45
"mié\,";17;"SINCA";"PM25_SINCA";14
"mié\,";17;"P2";"value";120,083
"mié\,";17;"SINCA";"PM25_SINCA";14
"mié\,";17;"P3";"value";119,25
"mié\,";17;"SINCA";"PM25_SINCA";14
"mié\,";17;"P4";"value";122,667
"mié\,";17;"SINCA";"PM25_SINCA";14
"mié\,";17;"P5";"value";125,25
"mié\,";17;"SINCA";"PM25_SINCA";14
"mié\,";18;"P1";"value";110,933
"mié\,";18;"SINCA";"PM25_SINCA";11
"mié\,";18;"P2";"value";112,75
"mié\,";18;"SINCA";"PM25_SINCA";11
"mié\,";18;"P3";"value";112,033
"mié\,";18;"SINCA";"PM25_SINCA";11
"mié\,";18;"P4";"value";116,633
"mié\,";18;"SINCA";"PM25_SINCA";11
"mié\,";18;"P5";"value";119,65
"mié\,";18;"SINCA";"PM25_SINCA";11
"mié\,";19;"P1";"value";120,067
"mié\,";19;"SINCA";"PM25_SINCA";5
"mié\,";19;"P2";"value";121,633
"mié\,";19;"SINCA";"PM25_SINCA";5
"mié\,";19;"P3";"value";119,75
"mié\,";19;"SINCA";"PM25_SINCA";5
"mié\,";19;"P4";"value";124,6
"mié\,";19;"SINCA";"PM25_SINCA";5
"mié\,";19;"P5";"value";126,217
"mié\,";19;"SINCA";"PM25_SINCA";5
"mié\,";20;"P1";"value";109,733
"mié\,";20;"SINCA";"PM25_SINCA";7
"mié\,";20;"P2";"value";110,567
"mié\,";20;"SINCA";"PM25_SINCA";7
"mié\,";20;"P3";"value";109,717
"mié\,";20;"SINCA";"PM25_SINCA";7
"mié\,";20;"P4";"value";113,85
"mié\,";20;"SINCA";"PM25_SINCA";7
"mié\,";20;"P5";"value";114,833
"mié\,";20;"SINCA";"PM25_SINCA";7
"mié\,";21;"P1";"value";99,517
"mié\,";21;"SINCA";"PM25_SINCA";6
"mié\,";21;"P2";"value";100,317
"mié\,";21;"SINCA";"PM25_SINCA";6
"mié\,";21;"P3";"value";101,083
"mié\,";21;"SINCA";"PM25_SINCA";6
"mié\,";21;"P4";"value";103,2
"mié\,";21;"SINCA";"PM25_SINCA";6
"mié\,";21;"P5";"value";104,5
"mié\,";21;"SINCA";"PM25_SINCA";6
"mié\,";22;"P1";"value";98,683
"mié\,";22;"SINCA";"PM25_SINCA";6
"mié\,";22;"P2";"value";99,717
"mié\,";22;"SINCA";"PM25_SINCA";6
"mié\,";22;"P3";"value";100,5
"mié\,";22;"SINCA";"PM25_SINCA";6
"mié\,";22;"P4";"value";102,433
"mié\,";22;"SINCA";"PM25_SINCA";6
"mié\,";22;"P5";"value";103,883
"mié\,";22;"SINCA";"PM25_SINCA";6
"mié\,";23;"P1";"value";98
"mié\,";23;"SINCA";"PM25_SINCA";4
"mié\,";23;"P2";"value";99
"mié\,";23;"SINCA";"PM25_SINCA";4
"mié\,";23;"P3";"value";100
"mié\,";23;"SINCA";"PM25_SINCA";4
"mié\,";23;"P4";"value";102
"mié\,";23;"SINCA";"PM25_SINCA";4
"mié\,";23;"P5";"value";103
"mié\,";23;"SINCA";"PM25_SINCA";4
"jue\,";0;"P1";"value";98
"jue\,";0;"SINCA";"PM25_SINCA";4
"jue\,";0;"P2";"value";99
"jue\,";0;"SINCA";"PM25_SINCA";4
"jue\,";0;"P3";"value";100
"jue\,";0;"SINCA";"PM25_SINCA";4
"jue\,";0;"P4";"value";102
"jue\,";0;"SINCA";"PM25_SINCA";4
"jue\,";0;"P5";"value";103
"jue\,";0;"SINCA";"PM25_SINCA";4
"jue\,";1;"P1";"value";98
"jue\,";1;"SINCA";"PM25_SINCA";3
"jue\,";1;"P2";"value";99
"jue\,";1;"SINCA";"PM25_SINCA";3
"jue\,";1;"P3";"value";100
"jue\,";1;"SINCA";"PM25_SINCA";3
"jue\,";1;"P4";"value";102
"jue\,";1;"SINCA";"PM25_SINCA";3
"jue\,";1;"P5";"value";103
"jue\,";1;"SINCA";"PM25_SINCA";3
"jue\,";2;"P1";"value";98
"jue\,";2;"SINCA";"PM25_SINCA";2
"jue\,";2;"P2";"value";99
"jue\,";2;"SINCA";"PM25_SINCA";2
"jue\,";2;"P3";"value";100
"jue\,";2;"SINCA";"PM25_SINCA";2
"jue\,";2;"P4";"value";102
"jue\,";2;"SINCA";"PM25_SINCA";2
"jue\,";2;"P5";"value";103
"jue\,";2;"SINCA";"PM25_SINCA";2
"jue\,";3;"P1";"value";98
"jue\,";3;"SINCA";"PM25_SINCA";1
"jue\,";3;"P2";"value";99
"jue\,";3;"SINCA";"PM25_SINCA";1
"jue\,";3;"P3";"value";100
"jue\,";3;"SINCA";"PM25_SINCA";1
"jue\,";3;"P4";"value";102
"jue\,";3;"SINCA";"PM25_SINCA";1
