date;hour;wday;variable;sensor;value;variable_SINCA;sensor_SINCA;value_SINCA
06-06-2025 21:00;21;vie\,;PM25;P5;167,833;PM25;SINCA;39
06-06-2025 22:00;22;vie\,;PM25;P1;157,9;PM25;SINCA;43
06-06-2025 22:00;22;vie\,;PM25;P2;163,383;PM25;SINCA;43
06-06-2025 22:00;22;vie\,;PM25;P3;157,167;PM25;SINCA;43
06-06-2025 22:00;22;vie\,;PM25;P4;188,667;PM25;SINCA;43
06-06-2025 22:00;22;vie\,;PM25;P5;170,5;PM25;SINCA;43
06-06-2025 23:00;23;vie\,;PM25;P1;158,233;PM25;SINCA;49
06-06-2025 23:00;23;vie\,;PM25;P2;163,417;PM25;SINCA;49
06-06-2025 23:00;23;vie\,;PM25;P3;156,917;PM25;SINCA;49
06-06-2025 23:00;23;vie\,;PM25;P4;187,833;PM25;SINCA;49
06-06-2025 23:00;23;vie\,;PM25;P5;170,433;PM25;SINCA;49
07-06-2025;0;sáb\,;PM25;P1;159,433;PM25;SINCA;39
07-06-2025;0;sáb\,;PM25;P2;164,667;PM25;SINCA;39
07-06-2025;0;sáb\,;PM25;P3;158,067;PM25;SINCA;39
07-06-2025;0;sáb\,;PM25;P4;190,317;PM25;SINCA;39
07-06-2025;0;sáb\,;PM25;P5;171,983;PM25;SINCA;39
07-06-2025 1:00;1;sáb\,;PM25;P1;160,367;PM25;SINCA;40
07-06-2025 1:00;1;sáb\,;PM25;P2;164,967;PM25;SINCA;40
07-06-2025 1:00;1;sáb\,;PM25;P3;158,2;PM25;SINCA;40
07-06-2025 1:00;1;sáb\,;PM25;P4;191,217;PM25;SINCA;40
07-06-2025 1:00;1;sáb\,;PM25;P5;173,067;PM25;SINCA;40
07-06-2025 2:00;2;sáb\,;PM25;P1;160,083;PM25;SINCA;46
07-06-2025 2:00;2;sáb\,;PM25;P2;165,283;PM25;SINCA;46
07-06-2025 2:00;2;sáb\,;PM25;P3;158,667;PM25;SINCA;46
07-06-2025 2:00;2;sáb\,;PM25;P4;191,4;PM25;SINCA;46
07-06-2025 2:00;2;sáb\,;PM25;P5;172,917;PM25;SINCA;46
07-06-2025 3:00;3;sáb\,;PM25;P1;160,017;PM25;SINCA;43
07-06-2025 3:00;3;sáb\,;PM25;P2;165,367;PM25;SINCA;43
07-06-2025 3:00;3;sáb\,;PM25;P3;158,233;PM25;SINCA;43
07-06-2025 3:00;3;sáb\,;PM25;P4;190,5;PM25;SINCA;43
07-06-2025 3:00;3;sáb\,;PM25;P5;171,65;PM25;SINCA;43
07-06-2025 4:00;4;sáb\,;PM25;P1;159,65;PM25;SINCA;43
07-06-2025 4:00;4;sáb\,;PM25;P2;164,583;PM25;SINCA;43
07-06-2025 4:00;4;sáb\,;PM25;P3;157,45;PM25;SINCA;43
07-06-2025 4:00;4;sáb\,;PM25;P4;188,633;PM25;SINCA;43
07-06-2025 4:00;4;sáb\,;PM25;P5;170,033;PM25;SINCA;43
07-06-2025 5:00;5;sáb\,;PM25;P1;159,917;PM25;SINCA;41
07-06-2025 5:00;5;sáb\,;PM25;P2;165,017;PM25;SINCA;41
07-06-2025 5:00;5;sáb\,;PM25;P3;157,1;PM25;SINCA;41
07-06-2025 5:00;5;sáb\,;PM25;P4;188,117;PM25;SINCA;41
07-06-2025 5:00;5;sáb\,;PM25;P5;169,017;PM25;SINCA;41
07-06-2025 6:00;6;sáb\,;PM25;P1;159,583;PM25;SINCA;39
07-06-2025 6:00;6;sáb\,;PM25;P2;163,433;PM25;SINCA;39
07-06-2025 6:00;6;sáb\,;PM25;P3;156,1;PM25;SINCA;39
07-06-2025 6:00;6;sáb\,;PM25;P4;184,717;PM25;SINCA;39
07-06-2025 6:00;6;sáb\,;PM25;P5;167,667;PM25;SINCA;39
07-06-2025 7:00;7;sáb\,;PM25;P1;158,967;PM25;SINCA;29
07-06-2025 7:00;7;sáb\,;PM25;P2;162,483;PM25;SINCA;29
07-06-2025 7:00;7;sáb\,;PM25;P3;154,767;PM25;SINCA;29
07-06-2025 7:00;7;sáb\,;PM25;P4;180,133;PM25;SINCA;29
07-06-2025 7:00;7;sáb\,;PM25;P5;166,2;PM25;SINCA;29
07-06-2025 8:00;8;sáb\,;PM25;P1;155,967;PM25;SINCA;29
07-06-2025 8:00;8;sáb\,;PM25;P2;159,4;PM25;SINCA;29
07-06-2025 8:00;8;sáb\,;PM25;P3;152,817;PM25;SINCA;29
07-06-2025 8:00;8;sáb\,;PM25;P4;173,867;PM25;SINCA;29
07-06-2025 8:00;8;sáb\,;PM25;P5;163,767;PM25;SINCA;29
07-06-2025 9:00;9;sáb\,;PM25;P1;159,683;PM25;SINCA;43
07-06-2025 9:00;9;sáb\,;PM25;P2;163,783;PM25;SINCA;43
07-06-2025 9:00;9;sáb\,;PM25;P3;157,8;PM25;SINCA;43
07-06-2025 9:00;9;sáb\,;PM25;P4;184,483;PM25;SINCA;43
07-06-2025 9:00;9;sáb\,;PM25;P5;171,567;PM25;SINCA;43
07-06-2025 10:00;10;sáb\,;PM25;P1;164,967;PM25;SINCA;51
07-06-2025 10:00;10;sáb\,;PM25;P2;171,183;PM25;SINCA;51
07-06-2025 10:00;10;sáb\,;PM25;P3;163,2;PM25;SINCA;51
07-06-2025 10:00;10;sáb\,;PM25;P4;194,35;PM25;SINCA;51
07-06-2025 10:00;10;sáb\,;PM25;P5;181;PM25;SINCA;51
07-06-2025 11:00;11;sáb\,;PM25;P1;164,45;PM25;SINCA;57
07-06-2025 11:00;11;sáb\,;PM25;P2;171,25;PM25;SINCA;57
07-06-2025 11:00;11;sáb\,;PM25;P3;165,55;PM25;SINCA;57
07-06-2025 11:00;11;sáb\,;PM25;P4;186,333;PM25;SINCA;57
07-06-2025 11:00;11;sáb\,;PM25;P5;179,8;PM25;SINCA;57
07-06-2025 12:00;12;sáb\,;PM25;P1;164,333;PM25;SINCA;63
07-06-2025 12:00;12;sáb\,;PM25;P2;171,333;PM25;SINCA;63
07-06-2025 12:00;12;sáb\,;PM25;P3;166,567;PM25;SINCA;63
07-06-2025 12:00;12;sáb\,;PM25;P4;185,783;PM25;SINCA;63
07-06-2025 12:00;12;sáb\,;PM25;P5;182,067;PM25;SINCA;63
07-06-2025 13:00;13;sáb\,;PM25;P1;163,183;PM25;SINCA;61
07-06-2025 13:00;13;sáb\,;PM25;P2;169,65;PM25;SINCA;61
07-06-2025 13:00;13;sáb\,;PM25;P3;164,867;PM25;SINCA;61
07-06-2025 13:00;13;sáb\,;PM25;P4;185,9;PM25;SINCA;61
07-06-2025 13:00;13;sáb\,;PM25;P5;180,8;PM25;SINCA;61
07-06-2025 14:00;14;sáb\,;PM25;P1;158,95;PM25;SINCA;59
07-06-2025 14:00;14;sáb\,;PM25;P2;165,283;PM25;SINCA;59
07-06-2025 14:00;14;sáb\,;PM25;P3;160,567;PM25;SINCA;59
07-06-2025 14:00;14;sáb\,;PM25;P4;182,45;PM25;SINCA;59
07-06-2025 14:00;14;sáb\,;PM25;P5;175,317;PM25;SINCA;59
07-06-2025 15:00;15;sáb\,;PM25;P1;152,3;PM25;SINCA;56
07-06-2025 15:00;15;sáb\,;PM25;P2;157,733;PM25;SINCA;56
07-06-2025 15:00;15;sáb\,;PM25;P3;153,95;PM25;SINCA;56
07-06-2025 15:00;15;sáb\,;PM25;P4;173,917;PM25;SINCA;56
07-06-2025 15:00;15;sáb\,;PM25;P5;167,15;PM25;SINCA;56
07-06-2025 16:00;16;sáb\,;PM25;P1;169,317;PM25;SINCA;73
07-06-2025 16:00;16;sáb\,;PM25;P2;175,75;PM25;SINCA;73
07-06-2025 16:00;16;sáb\,;PM25;P3;170,117;PM25;SINCA;73
07-06-2025 16:00;16;sáb\,;PM25;P4;200,417;PM25;SINCA;73
07-06-2025 16:00;16;sáb\,;PM25;P5;185,85;PM25;SINCA;73
07-06-2025 17:00;17;sáb\,;PM25;P1;178,6;PM25;SINCA;79
07-06-2025 17:00;17;sáb\,;PM25;P2;184,117;PM25;SINCA;79
07-06-2025 17:00;17;sáb\,;PM25;P3;175,817;PM25;SINCA;79
07-06-2025 17:00;17;sáb\,;PM25;P4;219,267;PM25;SINCA;79
07-06-2025 17:00;17;sáb\,;PM25;P5;198,233;PM25;SINCA;79
07-06-2025 18:00;18;sáb\,;PM25;P1;179,567;PM25;SINCA;75
07-06-2025 18:00;18;sáb\,;PM25;P2;183,517;PM25;SINCA;75
07-06-2025 18:00;18;sáb\,;PM25;P3;171,8;PM25;SINCA;75
07-06-2025 18:00;18;sáb\,;PM25;P4;223,35;PM25;SINCA;75
07-06-2025 18:00;18;sáb\,;PM25;P5;195,767;PM25;SINCA;75
07-06-2025 19:00;19;sáb\,;PM25;P1;181,833;PM25;SINCA;74
07-06-2025 19:00;19;sáb\,;PM25;P2;186,367;PM25;SINCA;74
07-06-2025 19:00;19;sáb\,;PM25;P3;173,617;PM25;SINCA;74
07-06-2025 19:00;19;sáb\,;PM25;P4;227,883;PM25;SINCA;74
07-06-2025 19:00;19;sáb\,;PM25;P5;197,667;PM25;SINCA;74
07-06-2025 20:00;20;sáb\,;PM25;P1;178,183;PM25;SINCA;81
07-06-2025 20:00;20;sáb\,;PM25;P2;183,967;PM25;SINCA;81
07-06-2025 20:00;20;sáb\,;PM25;P3;172,017;PM25;SINCA;81
07-06-2025 20:00;20;sáb\,;PM25;P4;221;PM25;SINCA;81
07-06-2025 20:00;20;sáb\,;PM25;P5;196,333;PM25;SINCA;81
07-06-2025 21:00;21;sáb\,;PM25;P1;171,683;PM25;SINCA;62
07-06-2025 21:00;21;sáb\,;PM25;P2;176,3;PM25;SINCA;62
07-06-2025 21:00;21;sáb\,;PM25;P3;166,917;PM25;SINCA;62
07-06-2025 21:00;21;sáb\,;PM25;P4;208,617;PM25;SINCA;62
07-06-2025 21:00;21;sáb\,;PM25;P5;188,183;PM25;SINCA;62
07-06-2025 22:00;22;sáb\,;PM25;P1;164,567;PM25;SINCA;59
07-06-2025 22:00;22;sáb\,;PM25;P2;169,2;PM25;SINCA;59
07-06-2025 22:00;22;sáb\,;PM25;P3;162,783;PM25;SINCA;59
07-06-2025 22:00;22;sáb\,;PM25;P4;193,733;PM25;SINCA;59
07-06-2025 22:00;22;sáb\,;PM25;P5;177,933;PM25;SINCA;59
07-06-2025 23:00;23;sáb\,;PM25;P1;157,45;PM25;SINCA;48
07-06-2025 23:00;23;sáb\,;PM25;P2;161,4;PM25;SINCA;48
07-06-2025 23:00;23;sáb\,;PM25;P3;156,15;PM25;SINCA;48
07-06-2025 23:00;23;sáb\,;PM25;P4;176,417;PM25;SINCA;48
07-06-2025 23:00;23;sáb\,;PM25;P5;166,467;PM25;SINCA;48
08-06-2025;0;dom\,;PM25;P1;151,75;PM25;SINCA;44
08-06-2025;0;dom\,;PM25;P2;154,967;PM25;SINCA;44
08-06-2025;0;dom\,;PM25;P3;150,167;PM25;SINCA;44
08-06-2025;0;dom\,;PM25;P4;165,817;PM25;SINCA;44
08-06-2025;0;dom\,;PM25;P5;160,65;PM25;SINCA;44
08-06-2025 1:00;1;dom\,;PM25;P1;146,367;PM25;SINCA;32
08-06-2025 1:00;1;dom\,;PM25;P2;148,7;PM25;SINCA;32
08-06-2025 1:00;1;dom\,;PM25;P3;144,183;PM25;SINCA;32
08-06-2025 1:00;1;dom\,;PM25;P4;160,167;PM25;SINCA;32
08-06-2025 1:00;1;dom\,;PM25;P5;155,283;PM25;SINCA;32
08-06-2025 2:00;2;dom\,;PM25;P1;138,783;PM25;SINCA;25
08-06-2025 2:00;2;dom\,;PM25;P2;140,233;PM25;SINCA;25
08-06-2025 2:00;2;dom\,;PM25;P3;135,733;PM25;SINCA;25
08-06-2025 2:00;2;dom\,;PM25;P4;152,317;PM25;SINCA;25
08-06-2025 2:00;2;dom\,;PM25;P5;147;PM25;SINCA;25
08-06-2025 3:00;3;dom\,;PM25;P1;138,533;PM25;SINCA;28
08-06-2025 3:00;3;dom\,;PM25;P2;140,067;PM25;SINCA;28
08-06-2025 3:00;3;dom\,;PM25;P3;136,383;PM25;SINCA;28
08-06-2025 3:00;3;dom\,;PM25;P4;150,567;PM25;SINCA;28
08-06-2025 3:00;3;dom\,;PM25;P5;146,167;PM25;SINCA;28
08-06-2025 4:00;4;dom\,;PM25;P1;137,917;PM25;SINCA;26
08-06-2025 4:00;4;dom\,;PM25;P2;139,75;PM25;SINCA;26
08-06-2025 4:00;4;dom\,;PM25;P3;135,433;PM25;SINCA;26
08-06-2025 4:00;4;dom\,;PM25;P4;151,85;PM25;SINCA;26
08-06-2025 4:00;4;dom\,;PM25;P5;146,583;PM25;SINCA;26
08-06-2025 5:00;5;dom\,;PM25;P1;131,45;PM25;SINCA;17
08-06-2025 5:00;5;dom\,;PM25;P2;132,05;PM25;SINCA;17
08-06-2025 5:00;5;dom\,;PM25;P3;127,75;PM25;SINCA;17
08-06-2025 5:00;5;dom\,;PM25;P4;144,8;PM25;SINCA;17
08-06-2025 5:00;5;dom\,;PM25;P5;138,85;PM25;SINCA;17
08-06-2025 6:00;6;dom\,;PM25;P1;144,75;PM25;SINCA;35
08-06-2025 6:00;6;dom\,;PM25;P2;147,133;PM25;SINCA;35
08-06-2025 6:00;6;dom\,;PM25;P3;141,283;PM25;SINCA;35
08-06-2025 6:00;6;dom\,;PM25;P4;162,75;PM25;SINCA;35
08-06-2025 6:00;6;dom\,;PM25;P5;154,4;PM25;SINCA;35
08-06-2025 7:00;7;dom\,;PM25;P1;130,133;PM25;SINCA;18
08-06-2025 7:00;7;dom\,;PM25;P2;130,317;PM25;SINCA;18
08-06-2025 7:00;7;dom\,;PM25;P3;126,45;PM25;SINCA;18
08-06-2025 7:00;7;dom\,;PM25;P4;144,2;PM25;SINCA;18
08-06-2025 7:00;7;dom\,;PM25;P5;138,65;PM25;SINCA;18
08-06-2025 8:00;8;dom\,;PM25;P1;111,833;PM25;SINCA;11
08-06-2025 8:00;8;dom\,;PM25;P2;111,25;PM25;SINCA;11
08-06-2025 8:00;8;dom\,;PM25;P3;109,15;PM25;SINCA;11
08-06-2025 8:00;8;dom\,;PM25;P4;125,183;PM25;SINCA;11
08-06-2025 8:00;8;dom\,;PM25;P5;118,65;PM25;SINCA;11
08-06-2025 9:00;9;dom\,;PM25;P1;117,217;PM25;SINCA;13
08-06-2025 9:00;9;dom\,;PM25;P2;116,433;PM25;SINCA;13
08-06-2025 9:00;9;dom\,;PM25;P3;113,817;PM25;SINCA;13
08-06-2025 9:00;9;dom\,;PM25;P4;127,217;PM25;SINCA;13
08-06-2025 9:00;9;dom\,;PM25;P5;124,933;PM25;SINCA;13
08-06-2025 10:00;10;dom\,;PM25;P1;125,233;PM25;SINCA;18
08-06-2025 10:00;10;dom\,;PM25;P2;126,85;PM25;SINCA;18
08-06-2025 10:00;10;dom\,;PM25;P3;124,217;PM25;SINCA;18
08-06-2025 10:00;10;dom\,;PM25;P4;134,9;PM25;SINCA;18
08-06-2025 10:00;10;dom\,;PM25;P5;132,367;PM25;SINCA;18
08-06-2025 11:00;11;dom\,;PM25;P1;135,217;PM25;SINCA;25
08-06-2025 11:00;11;dom\,;PM25;P2;137,983;PM25;SINCA;25
08-06-2025 11:00;11;dom\,;PM25;P3;135,9;PM25;SINCA;25
08-06-2025 11:00;11;dom\,;PM25;P4;146,8;PM25;SINCA;25
08-06-2025 11:00;11;dom\,;PM25;P5;143,583;PM25;SINCA;25
08-06-2025 12:00;12;dom\,;PM25;P1;139,467;PM25;SINCA;30
08-06-2025 12:00;12;dom\,;PM25;P2;142,183;PM25;SINCA;30
08-06-2025 12:00;12;dom\,;PM25;P3;140,65;PM25;SINCA;30
08-06-2025 12:00;12;dom\,;PM25;P4;150,117;PM25;SINCA;30
08-06-2025 12:00;12;dom\,;PM25;P5;148,183;PM25;SINCA;30
08-06-2025 13:00;13;dom\,;PM25;P1;136,467;PM25;SINCA;27
08-06-2025 13:00;13;dom\,;PM25;P2;138,567;PM25;SINCA;27
08-06-2025 13:00;13;dom\,;PM25;P3;137,133;PM25;SINCA;27
08-06-2025 13:00;13;dom\,;PM25;P4;145,717;PM25;SINCA;27
08-06-2025 13:00;13;dom\,;PM25;P5;144,883;PM25;SINCA;27
08-06-2025 14:00;14;dom\,;PM25;P1;146,4;PM25;SINCA;42
08-06-2025 14:00;14;dom\,;PM25;P2;149,267;PM25;SINCA;42
08-06-2025 14:00;14;dom\,;PM25;P3;147,683;PM25;SINCA;42
08-06-2025 14:00;14;dom\,;PM25;P4;158,4;PM25;SINCA;42
08-06-2025 14:00;14;dom\,;PM25;P5;156,617;PM25;SINCA;42
08-06-2025 15:00;15;dom\,;PM25;P1;148,4;PM25;SINCA;43
08-06-2025 15:00;15;dom\,;PM25;P2;151,467;PM25;SINCA;43
08-06-2025 15:00;15;dom\,;PM25;P3;149,833;PM25;SINCA;43
08-06-2025 15:00;15;dom\,;PM25;P4;165,25;PM25;SINCA;43
08-06-2025 15:00;15;dom\,;PM25;P5;159,9;PM25;SINCA;43
08-06-2025 16:00;16;dom\,;PM25;P1;149,033;PM25;SINCA;47
08-06-2025 16:00;16;dom\,;PM25;P2;153,1;PM25;SINCA;47
08-06-2025 16:00;16;dom\,;PM25;P3;150,55;PM25;SINCA;47
08-06-2025 16:00;16;dom\,;PM25;P4;169,3;PM25;SINCA;47
08-06-2025 16:00;16;dom\,;PM25;P5;161,217;PM25;SINCA;47
08-06-2025 17:00;17;dom\,;PM25;P1;153,367;PM25;SINCA;59
08-06-2025 17:00;17;dom\,;PM25;P2;156,9;PM25;SINCA;59
08-06-2025 17:00;17;dom\,;PM25;P3;152,317;PM25;SINCA;59
08-06-2025 17:00;17;dom\,;PM25;P4;174,917;PM25;SINCA;59
08-06-2025 17:00;17;dom\,;PM25;P5;165,75;PM25;SINCA;59
08-06-2025 18:00;18;dom\,;PM25;P1;155,383;PM25;SINCA;47
08-06-2025 18:00;18;dom\,;PM25;P2;159,283;PM25;SINCA;47
08-06-2025 18:00;18;dom\,;PM25;P3;154,083;PM25;SINCA;47
08-06-2025 18:00;18;dom\,;PM25;P4;175,85;PM25;SINCA;47
08-06-2025 18:00;18;dom\,;PM25;P5;164,95;PM25;SINCA;47
08-06-2025 19:00;19;dom\,;PM25;P1;150,4;PM25;SINCA;45
08-06-2025 19:00;19;dom\,;PM25;P2;153,767;PM25;SINCA;45
08-06-2025 19:00;19;dom\,;PM25;P3;149,567;PM25;SINCA;45
08-06-2025 19:00;19;dom\,;PM25;P4;163,333;PM25;SINCA;45
08-06-2025 19:00;19;dom\,;PM25;P5;159,3;PM25;SINCA;45
08-06-2025 20:00;20;dom\,;PM25;P1;145,033;PM25;SINCA;29
08-06-2025 20:00;20;dom\,;PM25;P2;147,867;PM25;SINCA;29
08-06-2025 20:00;20;dom\,;PM25;P3;143,617;PM25;SINCA;29
08-06-2025 20:00;20;dom\,;PM25;P4;156,867;PM25;SINCA;29
08-06-2025 20:00;20;dom\,;PM25;P5;153,783;PM25;SINCA;29
08-06-2025 21:00;21;dom\,;PM25;P1;142,7;PM25;SINCA;29
08-06-2025 21:00;21;dom\,;PM25;P2;145,367;PM25;SINCA;29
08-06-2025 21:00;21;dom\,;PM25;P3;141,033;PM25;SINCA;29
08-06-2025 21:00;21;dom\,;PM25;P4;154,167;PM25;SINCA;29
08-06-2025 21:00;21;dom\,;PM25;P5;151,133;PM25;SINCA;29
08-06-2025 22:00;22;dom\,;PM25;P1;137,7;PM25;SINCA;27
08-06-2025 22:00;22;dom\,;PM25;P2;139,65;PM25;SINCA;27
08-06-2025 22:00;22;dom\,;PM25;P3;135,9;PM25;SINCA;27
08-06-2025 22:00;22;dom\,;PM25;P4;149,117;PM25;SINCA;27
08-06-2025 22:00;22;dom\,;PM25;P5;145,983;PM25;SINCA;27
08-06-2025 23:00;23;dom\,;PM25;P1;120,767;PM25;SINCA;14
08-06-2025 23:00;23;dom\,;PM25;P2;120,517;PM25;SINCA;14
08-06-2025 23:00;23;dom\,;PM25;P3;117,083;PM25;SINCA;14
08-06-2025 23:00;23;dom\,;PM25;P4;130,967;PM25;SINCA;14
08-06-2025 23:00;23;dom\,;PM25;P5;128,4;PM25;SINCA;14
09-06-2025;0;lun\,;PM25;P1;124,383;PM25;SINCA;17
09-06-2025;0;lun\,;PM25;P2;125,2;PM25;SINCA;17
09-06-2025;0;lun\,;PM25;P3;121,283;PM25;SINCA;17
09-06-2025;0;lun\,;PM25;P4;135,217;PM25;SINCA;17
09-06-2025;0;lun\,;PM25;P5;131,883;PM25;SINCA;17
09-06-2025 1:00;1;lun\,;PM25;P1;123,133;PM25;SINCA;15
09-06-2025 1:00;1;lun\,;PM25;P2;123,233;PM25;SINCA;15
09-06-2025 1:00;1;lun\,;PM25;P3;118,717;PM25;SINCA;15
09-06-2025 1:00;1;lun\,;PM25;P4;134,7;PM25;SINCA;15
09-06-2025 1:00;1;lun\,;PM25;P5;131,033;PM25;SINCA;15
09-06-2025 2:00;2;lun\,;PM25;P1;110,917;PM25;SINCA;9
09-06-2025 2:00;2;lun\,;PM25;P2;109,967;PM25;SINCA;9
09-06-2025 2:00;2;lun\,;PM25;P3;108,5;PM25;SINCA;9
09-06-2025 2:00;2;lun\,;PM25;P4;121,1;PM25;SINCA;9
09-06-2025 2:00;2;lun\,;PM25;P5;117,833;PM25;SINCA;9
09-06-2025 3:00;3;lun\,;PM25;P1;105,1;PM25;SINCA;13
09-06-2025 3:00;3;lun\,;PM25;P2;105,25;PM25;SINCA;13
09-06-2025 3:00;3;lun\,;PM25;P3;104,767;PM25;SINCA;13
09-06-2025 3:00;3;lun\,;PM25;P4;112,067;PM25;SINCA;13
09-06-2025 3:00;3;lun\,;PM25;P5;111,067;PM25;SINCA;13
09-06-2025 4:00;4;lun\,;PM25;P1;105,15;PM25;SINCA;8
09-06-2025 4:00;4;lun\,;PM25;P2;105,267;PM25;SINCA;8
09-06-2025 4:00;4;lun\,;PM25;P3;104,467;PM25;SINCA;8
09-06-2025 4:00;4;lun\,;PM25;P4;115,85;PM25;SINCA;8
09-06-2025 4:00;4;lun\,;PM25;P5;111,25;PM25;SINCA;8
09-06-2025 5:00;5;lun\,;PM25;P1;100,933;PM25;SINCA;3
09-06-2025 5:00;5;lun\,;PM25;P2;101,433;PM25;SINCA;3
09-06-2025 5:00;5;lun\,;PM25;P3;101,667;PM25;SINCA;3
09-06-2025 5:00;5;lun\,;PM25;P4;106,5;PM25;SINCA;3
09-06-2025 5:00;5;lun\,;PM25;P5;106,567;PM25;SINCA;3
09-06-2025 6:00;6;lun\,;PM25;P1;98,283;PM25;SINCA;4
09-06-2025 6:00;6;lun\,;PM25;P2;99,1;PM25;SINCA;4
09-06-2025 6:00;6;lun\,;PM25;P3;100,067;PM25;SINCA;4
09-06-2025 6:00;6;lun\,;PM25;P4;103,983;PM25;SINCA;4
09-06-2025 6:00;6;lun\,;PM25;P5;103,4;PM25;SINCA;4
09-06-2025 7:00;7;lun\,;PM25;P1;98,4;PM25;SINCA;4
09-06-2025 7:00;7;lun\,;PM25;P2;99,117;PM25;SINCA;4
09-06-2025 7:00;7;lun\,;PM25;P3;100,167;PM25;SINCA;4
09-06-2025 7:00;7;lun\,;PM25;P4;106,383;PM25;SINCA;4
09-06-2025 7:00;7;lun\,;PM25;P5;103,533;PM25;SINCA;4
09-06-2025 8:00;8;lun\,;PM25;P1;99,483;PM25;SINCA;6
09-06-2025 8:00;8;lun\,;PM25;P2;100,067;PM25;SINCA;6
09-06-2025 8:00;8;lun\,;PM25;P3;100,817;PM25;SINCA;6
09-06-2025 8:00;8;lun\,;PM25;P4;102,55;PM25;SINCA;6
09-06-2025 8:00;8;lun\,;PM25;P5;104,567;PM25;SINCA;6
09-06-2025 9:00;9;lun\,;PM25;P1;103,583;PM25;SINCA;16
09-06-2025 9:00;9;lun\,;PM25;P2;104,4;PM25;SINCA;16
09-06-2025 9:00;9;lun\,;PM25;P3;105,117;PM25;SINCA;16
09-06-2025 9:00;9;lun\,;PM25;P4;105,35;PM25;SINCA;16
09-06-2025 9:00;9;lun\,;PM25;P5;109,05;PM25;SINCA;16
09-06-2025 10:00;10;lun\,;PM25;P1;100,717;PM25;SINCA;11
09-06-2025 10:00;10;lun\,;PM25;P2;101,667;PM25;SINCA;11
09-06-2025 10:00;10;lun\,;PM25;P3;102,4;PM25;SINCA;11
09-06-2025 10:00;10;lun\,;PM25;P4;102,833;PM25;SINCA;11
09-06-2025 10:00;10;lun\,;PM25;P5;105,8;PM25;SINCA;11
09-06-2025 11:00;11;lun\,;PM25;P1;111,733;PM25;SINCA;16
09-06-2025 11:00;11;lun\,;PM25;P2;113,517;PM25;SINCA;16
09-06-2025 11:00;11;lun\,;PM25;P3;112,683;PM25;SINCA;16
09-06-2025 11:00;11;lun\,;PM25;P4;114,217;PM25;SINCA;16
09-06-2025 11:00;11;lun\,;PM25;P5;118,467;PM25;SINCA;16
09-06-2025 12:00;12;lun\,;PM25;P1;119,933;PM25;SINCA;21
09-06-2025 12:00;12;lun\,;PM25;P2;121,717;PM25;SINCA;21
09-06-2025 12:00;12;lun\,;PM25;P3;120,633;PM25;SINCA;21
09-06-2025 12:00;12;lun\,;PM25;P4;124,2;PM25;SINCA;21
09-06-2025 12:00;12;lun\,;PM25;P5;127,117;PM25;SINCA;21
09-06-2025 13:00;13;lun\,;PM25;P1;118,683;PM25;SINCA;18
09-06-2025 13:00;13;lun\,;PM25;P2;120,1;PM25;SINCA;18
09-06-2025 13:00;13;lun\,;PM25;P3;119;PM25;SINCA;18
09-06-2025 13:00;13;lun\,;PM25;P4;125,75;PM25;SINCA;18
09-06-2025 13:00;13;lun\,;PM25;P5;126,233;PM25;SINCA;18
09-06-2025 14:00;14;lun\,;PM25;P1;107,433;PM25;SINCA;8
09-06-2025 14:00;14;lun\,;PM25;P2;108,933;PM25;SINCA;8
09-06-2025 14:00;14;lun\,;PM25;P3;107,817;PM25;SINCA;8
09-06-2025 14:00;14;lun\,;PM25;P4;112,017;PM25;SINCA;8
09-06-2025 14:00;14;lun\,;PM25;P5;113,917;PM25;SINCA;8
09-06-2025 15:00;15;lun\,;PM25;P1;117,15;PM25;SINCA;19
09-06-2025 15:00;15;lun\,;PM25;P2;118,717;PM25;SINCA;19
09-06-2025 15:00;15;lun\,;PM25;P3;118,083;PM25;SINCA;19
09-06-2025 15:00;15;lun\,;PM25;P4;122,55;PM25;SINCA;19
09-06-2025 15:00;15;lun\,;PM25;P5;124,017;PM25;SINCA;19
09-06-2025 16:00;16;lun\,;PM25;P1;143,55;PM25;SINCA;45
09-06-2025 16:00;16;lun\,;PM25;P2;146,583;PM25;SINCA;45
09-06-2025 16:00;16;lun\,;PM25;P3;145,167;PM25;SINCA;45
09-06-2025 16:00;16;lun\,;PM25;P4;154,033;PM25;SINCA;45
09-06-2025 16:00;16;lun\,;PM25;P5;152,5;PM25;SINCA;45
09-06-2025 17:00;17;lun\,;PM25;P1;144,733;PM25;SINCA;46
09-06-2025 17:00;17;lun\,;PM25;P2;147,367;PM25;SINCA;46
09-06-2025 17:00;17;lun\,;PM25;P3;144,633;PM25;SINCA;46
09-06-2025 17:00;17;lun\,;PM25;P4;153,5;PM25;SINCA;46
09-06-2025 17:00;17;lun\,;PM25;P5;153,233;PM25;SINCA;46
09-06-2025 18:00;18;lun\,;PM25;P1;142,35;PM25;SINCA;46
09-06-2025 18:00;18;lun\,;PM25;P2;145,067;PM25;SINCA;46
09-06-2025 18:00;18;lun\,;PM25;P3;141,7;PM25;SINCA;46
09-06-2025 18:00;18;lun\,;PM25;P4;149,883;PM25;SINCA;46
09-06-2025 18:00;18;lun\,;PM25;P5;149,75;PM25;SINCA;46
09-06-2025 19:00;19;lun\,;PM25;P1;127,35;PM25;SINCA;23
