date;PM25_P1;PM25_P2;PM25_P3;PM25_P4;PM25_P5;PM25_SINCA;hour;wday
16-08-2025 17:00;132,05;134,267;133,017;138,55;139,283;18;17;sáb\,
16-08-2025 18:00;129,867;131,867;129,567;134,133;136,083;10;18;sáb\,
16-08-2025 19:00;129,983;131,85;128,983;134,067;136,133;16;19;sáb\,
16-08-2025 20:00;136,5;138,017;135,033;139,867;142,15;26;20;sáb\,
16-08-2025 21:00;137,683;139,533;136,367;140,9;143,033;26;21;sáb\,
16-08-2025 22:00;140;141,5;138,55;143,283;145,867;20;22;sáb\,
16-08-2025 23:00;136,133;137,733;135;139,95;142,133;19;23;sáb\,
17-08-2025;136,35;138,183;134,983;141,717;142,533;18;0;dom\,
17-08-2025 1:00;129,05;130,35;127,683;135,917;136,117;13;1;dom\,
17-08-2025 2:00;124,033;125,033;122,65;131,267;130,9;10;2;dom\,
17-08-2025 3:00;119,217;119,867;117,433;127,183;126,167;9;3;dom\,
17-08-2025 4:00;115,933;115,85;113,283;125,317;123,833;7;4;dom\,
17-08-2025 5:00;110,583;111,367;109,6;119,417;116,883;7;5;dom\,
17-08-2025 6:00;112,483;112,917;110,867;123,15;119,383;8;6;dom\,
17-08-2025 7:00;112;112,383;110,3;122,833;118,433;8;7;dom\,
17-08-2025 8:00;114,833;115,55;114,383;121,75;122,4;9;8;dom\,
17-08-2025 9:00;133,5;137,083;134,833;137,317;141,067;17;9;dom\,
17-08-2025 10:00;140,95;143,617;141,667;145,5;149,017;19;10;dom\,
17-08-2025 11:00;140,717;143,967;140,932;146,133;148,767;22;11;dom\,
17-08-2025 12:00;137,267;140,25;139,05;141,833;144,95;21;12;dom\,
17-08-2025 13:00;133,417;135,559;134,683;137,933;141,55;18;13;dom\,
17-08-2025 14:00;132,123;134,633;132,947;136,3;139,517;17;14;dom\,
17-08-2025 15:00;132,15;134,417;132,283;136,45;139,433;17;15;dom\,
17-08-2025 16:00;132,033;135,117;132,383;136,967;139,15;15;16;dom\,
17-08-2025 17:00;130,22;132,4;129,95;135,345;137,733;15;17;dom\,
17-08-2025 18:00;130,55;133,85;129,8;137,233;137,883;16;18;dom\,
17-08-2025 19:00;128,183;130,567;127,417;135,017;135,35;12;19;dom\,
17-08-2025 20:00;128,833;131,6;128,183;135,617;136,2;11;20;dom\,
17-08-2025 21:00;128,817;130,333;126,233;134,717;134,333;15;21;dom\,
17-08-2025 22:00;134,033;135,65;130,733;140;139,067;18;22;dom\,
17-08-2025 23:00;137,712;140,1;134,033;145,133;142,45;15;23;dom\,
18-08-2025;137,733;139,933;134,267;146,833;143,467;16;0;lun\,
18-08-2025 1:00;135,267;137,417;131,767;144,7;141,667;13;1;lun\,
18-08-2025 2:00;132,733;134,254;129;142,717;138,9;12;2;lun\,
18-08-2025 3:00;132,383;133,45;128,017;141,85;138,103;11;3;lun\,
18-08-2025 4:00;129,35;130,8;126,133;140,417;136,533;12;4;lun\,
18-08-2025 5:00;130,133;131,483;126,933;140,797;136,683;13;5;lun\,
18-08-2025 6:00;130,917;132,283;127,667;140,3;137,119;12;6;lun\,
18-08-2025 7:00;132,22;133,733;129,117;141,328;138,175;14;7;lun\,
18-08-2025 8:00;134,741;136,883;132,948;141,458;141,102;19;8;lun\,
18-08-2025 9:00;137,283;139,617;136,183;143,317;144,4;19;9;lun\,
18-08-2025 10:00;143,45;140,783;139,017;142,583;145,283;22;10;lun\,
18-08-2025 11:00;137,817;140,867;138,95;144,6;145,967;23;11;lun\,
18-08-2025 12:00;127,267;129,8;128,983;132,85;135,254;10;12;lun\,
18-08-2025 13:00;124,033;127,017;125,683;129,483;132,117;15;13;lun\,
18-08-2025 14:00;120,7;122,717;122,317;124,45;127,85;13;14;lun\,
18-08-2025 15:00;115,4;116,45;116,033;118,6;121,833;8;15;lun\,
18-08-2025 16:00;106,183;107,5;107,85;110,267;112,7;4;16;lun\,
18-08-2025 17:00;110,167;111,267;110,533;114,55;118,05;8;17;lun\,
18-08-2025 18:00;109,683;110,25;109,55;113,483;115,333;9;18;lun\,
18-08-2025 19:00;112,767;113,583;111,767;116,967;118,817;9;19;lun\,
18-08-2025 20:00;124,817;126,483;123,383;128,467;130,3;12;20;lun\,
18-08-2025 21:00;128,267;129,583;125,85;132,517;133,667;12;21;lun\,
18-08-2025 22:00;131,4;132,983;129,333;136,35;136,617;14;22;lun\,
18-08-2025 23:00;128,317;129,833;126,817;134,15;134,45;11;23;lun\,
19-08-2025;127,983;129,517;125,7;134,7;133,683;16;0;mar\,
19-08-2025 1:00;130,333;132,167;127,8;137,95;136,65;8;1;mar\,
19-08-2025 2:00;128,233;129,85;126,183;135,583;134,783;7;2;mar\,
19-08-2025 3:00;125,883;127,417;124,083;132,367;132,367;9;3;mar\,
19-08-2025 4:00;126,667;128,65;125,417;133,633;133,233;10;4;mar\,
19-08-2025 5:00;126,067;127,467;124,083;132,417;132,383;9;5;mar\,
19-08-2025 6:00;127,983;130,083;125,783;135,117;133,917;9;6;mar\,
19-08-2025 7:00;129,567;130,883;126,917;137,233;135,583;11;7;mar\,
19-08-2025 8:00;131,033;132,817;129,75;136;137,833;14;8;mar\,
19-08-2025 9:00;131,683;133,621;131,983;136,667;138,883;18;9;mar\,
19-08-2025 10:00;132,183;134,967;133,8;137,767;140,133;18;10;mar\,
19-08-2025 11:00;134,317;137,15;136,717;139,167;142,7;20;11;mar\,
19-08-2025 12:00;133,517;135,983;135,483;138,483;141,833;14;12;mar\,
19-08-2025 13:00;131,617;134,333;133,983;136,833;140,283;15;13;mar\,
19-08-2025 14:00;131,083;133,9;132,967;136,517;139,4;14;14;mar\,
19-08-2025 15:00;134,583;137,733;136,683;140,917;142,533;14;15;mar\,
19-08-2025 16:00;132,417;135,067;134,117;138,55;140,35;16;16;mar\,
19-08-2025 17:00;122,633;124,45;123,35;127,4;129,45;13;17;mar\,
19-08-2025 18:00;112,05;114,5;112,567;119,45;120,133;9;18;mar\,
19-08-2025 19:00;117,717;119,183;116,35;124,083;124,467;6;19;mar\,
19-08-2025 20:00;129,883;131,767;128,15;135,35;135,583;9;20;mar\,
19-08-2025 21:00;118,25;120,1;117,517;123,067;124,217;10;21;mar\,
19-08-2025 22:00;102,233;102,933;103,317;106,15;107,567;7;22;mar\,
19-08-2025 23:00;115,067;116,233;114,3;119,75;120,75;11;23;mar\,
20-08-2025;117,567;118,383;116,433;123,183;123,95;9;0;mié\,
20-08-2025 1:00;122,083;124,1;120,983;127,9;128,133;9;1;mié\,
20-08-2025 2:00;106,317;107,233;106,367;110,5;111,767;8;2;mié\,
20-08-2025 3:00;125,45;126,65;122,233;132,483;130,783;7;3;mié\,
20-08-2025 4:00;132,217;133,817;128,433;141,117;138,1;12;4;mié\,
20-08-2025 5:00;132,067;133,75;128,283;141,617;137,7;9;5;mié\,
20-08-2025 6:00;129,033;130,25;125,967;139,7;135;4;6;mié\,
20-08-2025 7:00;125,783;127,25;121,983;135,15;130,8;4;7;mié\,
20-08-2025 8:00;127,133;127,95;126,183;132,667;134,183;16;8;mié\,
20-08-2025 9:00;117,7;119,533;118,517;122,65;124,65;8;9;mié\,
20-08-2025 10:00;108,717;110,25;109,45;111,967;117,067;8;10;mié\,
20-08-2025 11:00;113,317;115,283;114,633;117,133;120,783;13;11;mié\,
20-08-2025 12:00;132,05;134,533;134,05;137,333;139,983;17;12;mié\,
20-08-2025 13:00;137,25;140;139,65;142,583;145,583;25;13;mié\,
20-08-2025 14:00;140,65;143,683;143,117;145,967;148,95;36;14;mié\,
20-08-2025 15:00;134,35;136,7;136,017;139,567;141,867;21;15;mié\,
20-08-2025 16:00;123,733;125,617;124,767;128,5;130,583;20;16;mié\,
20-08-2025 17:00;118,45;120,083;119,25;122,667;125,25;14;17;mié\,
20-08-2025 18:00;110,933;112,75;112,033;116,633;119,65;11;18;mié\,
20-08-2025 19:00;120,067;121,633;119,75;124,6;126,217;5;19;mié\,
20-08-2025 20:00;109,733;110,567;109,717;113,85;114,833;7;20;mié\,
20-08-2025 21:00;99,517;100,317;101,083;103,2;104,5;6;21;mié\,
20-08-2025 22:00;98,683;99,717;100,5;102,433;103,883;6;22;mié\,
20-08-2025 23:00;98;99;100;102;103;4;23;mié\,
21-08-2025;98;99;100;102;103;4;0;jue\,
21-08-2025 1:00;98;99;100;102;103;3;1;jue\,
21-08-2025 2:00;98;99;100;102;103;2;2;jue\,
21-08-2025 3:00;98;99;100;102;103;1;3;jue\,
21-08-2025 4:00;98;99;100;102;103;1;4;jue\,
21-08-2025 5:00;98;99;100;102;103;1;5;jue\,
21-08-2025 6:00;98;99;100;102;103;1;6;jue\,
21-08-2025 7:00;98;99;100;102;103;1;7;jue\,
21-08-2025 8:00;98;99;100;102;103;1;8;jue\,
21-08-2025 9:00;98;99;100;102;103;1;9;jue\,
21-08-2025 10:00;98;99;100;102;103;1;10;jue\,
21-08-2025 11:00;98;99;100;102;103;1;11;jue\,
21-08-2025 12:00;98;99;100;102;103,033;1;12;jue\,
21-08-2025 13:00;98;99;100;102;103;1;13;jue\,
21-08-2025 14:00;98;99;100;102;103;1;14;jue\,
21-08-2025 15:00;98;99;100;102;103;2;15;jue\,
21-08-2025 16:00;98;99;100;102;103;4;16;jue\,
21-08-2025 17:00;98,433;99,25;100,2;102,167;103,4;4;17;jue\,
21-08-2025 18:00;98;99;100;102;103;2;18;jue\,
21-08-2025 19:00;98;99;100;102;103;2;19;jue\,
21-08-2025 20:00;98;99;100;102;103;1;20;jue\,
21-08-2025 21:00;98;99;100;102;103;2;21;jue\,
21-08-2025 22:00;98;99;100;102;103;3;22;jue\,
21-08-2025 23:00;98,167;99,133;100,067;102,167;103,25;1;23;jue\,
22-08-2025;98;99;100;102;103;1;0;vie\,
22-08-2025 1:00;98;99;100;102,017;103;3;1;vie\,
22-08-2025 2:00;98;99;100;102;103,017;1;2;vie\,
22-08-2025 3:00;98;99;100;102;103;1;3;vie\,
22-08-2025 4:00;98;99;100;102;103;1;4;vie\,
22-08-2025 5:00;99,233;100,15;100,367;103,383;104,25;1;5;vie\,
22-08-2025 6:00;98;99;100;102;103;2;6;vie\,
22-08-2025 7:00;98,233;99,1;100,017;102,2;103,25;2;7;vie\,
22-08-2025 8:00;101,05;101,6;101,433;105,233;106,317;4;8;vie\,
22-08-2025 9:00;99,217;100,167;100,75;102,85;104,4;2;9;vie\,
22-08-2025 10:00;100,683;102,033;102,15;103,85;106,133;4;10;vie\,
22-08-2025 11:00;98,5;99,417;100,3;102,017;103,583;6;11;vie\,
22-08-2025 12:00;98,067;99;100;102;103,067;3;12;vie\,
22-08-2025 13:00;98,033;99,05;100,017;102;103,05;2;13;vie\,
22-08-2025 14:00;98,133;99,2;100,117;102,117;103,233;4;14;vie\,
22-08-2025 15:00;98,183;99,067;100,05;102,05;103,3;4;15;vie\,
22-08-2025 16:00;98,95;99,933;100,75;102,533;104,25;6;16;vie\,
22-08-2025 17:00;98,883;99,883;100,617;102,367;103,933;4;17;vie\,
22-08-2025 18:00;99,583;100,4;100,75;103,033;104,817;4;18;vie\,
22-08-2025 19:00;99,05;99,7;100,4;102,3;103,917;4;19;vie\,
22-08-2025 20:00;108,567;109,4;107,75;112;114,683;3;20;vie\,
22-08-2025 21:00;108,8;109,65;107,933;113;114,133;5;21;vie\,
22-08-2025 22:00;120,583;120,867;115,883;127,95;127,033;9;22;vie\,
22-08-2025 23:00;124,35;124,333;120,133;131,783;131,383;14;23;vie\,
23-08-2025;107,05;107,65;106,183;114,55;113,583;8;0;sáb\,
23-08-2025 1:00;98,417;99,317;100,117;102,633;103,417;1;1;sáb\,
23-08-2025 2:00;98,133;99,067;100,05;102,167;103,2;6;2;sáb\,
23-08-2025 3:00;98;99,017;100;102;103;4;3;sáb\,
23-08-2025 4:00;98;99;100;102;103;5;4;sáb\,
23-08-2025 5:00;98;99;100;102;103;4;5;sáb\,
23-08-2025 6:00;98;99;100;102;103;3;6;sáb\,
23-08-2025 7:00;98,017;99;100;102;103,017;4;7;sáb\,
23-08-2025 8:00;98;99;100;102;103,017;3;8;sáb\,
23-08-2025 9:00;98,05;99;100;102;103,033;3;9;sáb\,
23-08-2025 10:00;98,15;99,067;100,117;102;103,367;4;10;sáb\,
23-08-2025 11:00;98,967;100,033;100,683;102,283;104,033;3;11;sáb\,
23-08-2025 12:00;101,183;102,183;102,95;103,85;106,617;4;12;sáb\,
23-08-2025 13:00;102,567;103,667;104,417;105,15;108,35;5;13;sáb\,
23-08-2025 14:00;109,033;110,6;111,417;109,883;116,067;8;14;sáb\,
23-08-2025 15:00;121,317;123,767;124,167;122,5;128,733;9;15;sáb\,
23-08-2025 16:00;122,733;124,567;124,933;123,85;129,667;12;16;sáb\,
23-08-2025 17:00;117,167;119,1;118,167;119,133;123,7;10;17;sáb\,
23-08-2025 18:00;98;99;100;102;103;5;18;sáb\,
23-08-2025 19:00;98,367;99,183;100,167;102,317;103,383;1;19;sáb\,
23-08-2025 20:00;100,367;101,083;101,383;104,033;105,867;2;20;sáb\,
23-08-2025 21:00;99,95;100,883;101,383;104,133;105,667;2;21;sáb\,
23-08-2025 22:00;105,367;106,333;106,183;109,267;111,7;5;22;sáb\,
23-08-2025 23:00;101,567;102,183;102,517;105,317;107,367;8;23;sáb\,
