Fecha;Hora;PM25_P1;Rhum_P1;Temp_P1;PM25_P2;Rhum_P2;Temp_P2;PM25_P3;Rhum_P3;Temp_P3;PM25_P4;Rhum_P4;Temp_P4;PM25_P5;Rhum_P5;Temp_P5;PM25_Sinca;Temp_Sinca;Rhum_Sinca
250723;1900;82,317;69,65;10,867;87,433;71,933;10,75;75,75;75,117;10,633;98,367;79,65;10,117;92,167;76,783;10,95;61;9,93333;80,1667
250723;2000;80,683;67,333;10;85,9;71,383;10;75,033;74,733;9,817;100,083;78,633;9,467;92,167;75,317;10,05;61;9,55833;74,75
250723;2100;71,65;64,633;10;76,083;68,667;10;66,617;72,433;9,7;89,683;75,933;9;82,267;73,133;10;56;9,23334;71,25
250723;2200;67,817;60,867;10;71,283;64,75;10;64,067;69,317;9,883;83,1;72,983;9,133;77,4;70,817;10;52;8,93333;69,4167
250723;2300;59,433;58,917;9,633;62,033;62,683;9,367;56;67,85;9;67,6;71,85;9;64,083;69,517;9,3;40;8,53333;67,9167
250724;0;55,133;60,8;9,3;57,317;64,683;9,117;51,267;69,033;9,017;60,15;72,95;8,65;58,483;70,583;9,067;46;7,83333;72
250724;100;57,633;61,7;9,133;60,117;65,517;9,017;54,05;70,1;9;66;73,817;8,5;61,317;71,65;9;40;8,35834;70,5833
250724;200;54,667;64,35;8,433;56,933;68,233;8,333;50,4;72,067;8,25;59,967;75,85;7,85;57,45;73,2;8,567;36;7,1;76
250724;300;51,717;63,783;8,4;53,5;67,633;8,367;47,067;71,45;8;56,5;75,25;7,883;54,117;72,633;8,433;33;6,90833;75,5833
250724;400;54,35;62,4;9;57,267;66,55;8,833;50,8;70,767;8,917;59,917;74,133;8,433;57,55;72,017;9;36;7,725;73,5
250724;500;58,383;65,45;9;61,083;69,967;8,65;54,083;73,467;8,517;65,267;76,667;8,317;61,367;74,317;9;37;7,31667;77,5833
250724;600;63,517;65,7;8,967;67,017;70,133;8,717;59,183;74,25;8,7;78,233;77,5;8,35;69,433;75,45;8,867;45;7,51667;79,1667
250724;700;65,633;75,883;8,05;70,333;82,167;8;61,15;84,267;7,6;86,967;86,333;7,383;71,85;84,533;7,867;35;6,075;94,4167
250724;800;62,9;65,133;9,65;68,05;69,25;9,467;58,917;72,367;9,317;80,2;74,867;9,183;70,917;74,217;9,267;44;8,24167;76,25
250724;900;62,233;56,75;12,267;66,917;59,967;12,133;59,533;64,683;11,833;77,533;67,183;11,75;71,217;66,667;11,933;45;10,0083;67,5
250724;1000;79,117;51,967;15,333;86,067;56,167;14,8;77,233;63,233;13,817;97,233;65,9;13,817;94,017;65,567;13,95;63;10,1833;74,4167
250724;1100;68,483;30,6;26,117;73,217;30,683;26;67,45;41,117;22,75;80,017;43,4;23,333;80,433;44,717;23,033;57;14,2333;53,6667
250724;1200;53,367;14,517;32,8;57,5;15,417;31,367;53,95;30,233;25,967;61,15;32,55;27,067;62,35;34,833;25,7;48;15,5667;40,75
250724;1300;42,667;15,7;29;44,817;16,35;28,683;42,533;32,55;22,867;46,267;35,433;23,167;46,617;37,85;21,883;32;14;42,8333
250724;1400;41,4;23,15;24,833;44,55;22,25;26,3;41,017;42,233;18,6;45,767;43,767;19,35;45,767;46,05;18,533;26;11,8917;54,9167
250724;1500;39,083;21,083;25,583;40,283;15,967;30,45;38,183;37;20,733;42,867;40,517;20,317;42,7;42,35;19,783;26;12,6667;49,1667
250724;1600;41,85;26,133;21,467;44,133;22,133;25;40,933;40,133;18,817;45,567;43,683;18,567;45,083;44,517;18,583;31;14,3833;44,1667
250724;1700;46;38,583;15,083;48,367;41,267;14,967;44,133;49,283;14,65;49;52,367;14,5;49,517;52,117;14,867;31;13,2;48,75
250724;1800;49,9;51,433;11,867;52,633;55,333;11,617;47,267;60,1;11,883;54,4;63,533;11,55;53,55;62,15;12,117;35;11,175;60,0833
250724;1900;52,817;61,45;9,183;54,767;65,017;9,1;48,333;69,617;9,183;57,4;73,817;8,633;55,017;71,133;9,567;35;8,56667;72
250724;2000;55,85;63,733;8,05;57,8;67,75;8;51,967;72,1;8;61,583;75,867;7,867;58,833;72,983;8,4;41;7,83334;71,75
250724;2100;56,017;62,85;8;58,333;66,783;7,967;51,883;70,783;7,783;62,017;74,35;7,25;58,983;71,783;8;37;7,44167;70
250724;2200;52,1;61,683;7,467;54,017;66,067;7,35;48;70,5;7,2;56,983;73,867;7,05;55,033;71,75;7,433;38;6,825;70,75
250724;2300;44,65;60,133;7;45,883;64,2;7;41;69,283;7;50,25;72,783;6,483;47,983;70,617;7,017;27;6,40833;69,0833
250725;0;41,233;60,317;6,967;42,7;65,067;6,9;37,467;69,833;6,817;46,733;73,233;6;44,033;71,083;6,9;23;6,01667;70,1667
250725;100;34,033;60,033;6,5;34,35;64,767;6;29,3;69,433;6;39,85;72,8;5,95;36,9;70,417;6;18;5,75833;68,6667
250725;200;29,117;59,65;6,25;29,3;64,283;6,017;24,617;69,1;6;35,35;72,567;5,467;31,95;70,45;6;14;5,35;69,75
250725;300;14,833;58,317;5,95;13,717;62,65;5,883;10,667;68,3;5,533;22,467;71,85;5,067;17,45;69,6;5,683;12;5,09167;67,75
250725;400;13;62,6;5;11,717;66,983;4,983;9,383;71,817;4,533;21,733;75,533;4,017;14,75;72,717;5;9;4,06667;72,5833
250725;500;4,35;55,983;5,917;3,883;60,083;5,817;2,8;64,817;5,783;6,217;67,85;5,533;5,15;66,75;5,767;6;5,14167;63,75
250725;600;3,667;52,667;6,45;2,917;56,683;6,283;1,983;62,667;6,2;4,233;66,067;6;3,95;64,767;6,3;5;5,08333;63,9167
250725;700;4,433;63,067;4,233;3,6;67,3;4,167;2,75;71,633;4,117;5,4;75,65;3,483;4,983;73,083;4,3;4;2,89167;77,25
250725;800;8,183;58,55;6,267;7,783;62,667;6,167;6,55;68,033;5,633;8,15;71,467;5,333;8,95;69,4;5,8;13;4,31667;70,5833
250725;900;7,333;42,683;11,167;7,1;46,35;10,783;6,033;54,267;9,85;6,483;57,367;9,617;7,933;57,283;9,75;10;6,625;60,0833
250725;1000;9,833;34,267;15,133;9,717;36,9;14,917;8,583;45,233;13,817;10,1;48,35;13,617;11,5;48,7;13,85;12;9,35834;50,6667
250725;1100;6,3;17,383;26,733;6,2;18,233;25,967;5,75;30,35;21,95;5,433;33,067;22,45;7,083;34,283;22,217;14;12,4667;38,25
250725;1200;33,517;19,583;25,217;35,533;22,867;23,217;33,183;36,267;20;35,767;38,733;20,433;36,5;39,717;20,333;30;12,3833;46,6667
250725;1300;43,833;25,383;21,833;46,567;29,283;20,4;43,433;40,717;18,15;46,617;43,533;18,15;47,667;44,133;18,217;35;12,1583;49,8333
250725;1400;41,583;24,55;22,083;44,117;27,717;21,067;40,967;39,317;18,517;44,65;42,15;18,55;45,5;43,05;18,6;29;12,5083;47,6667
250725;1500;45,033;27,883;19,8;47,167;30,933;19,167;43,7;41,683;17,25;47,767;44,983;17,217;48,883;45,383;17,467;33;12,5333;47,9167
250725;1600;47,167;29,917;18,5;49,117;32,333;18,35;45,217;42,517;16,767;49,917;46,183;16,483;51,267;46,55;16,75;37;12,3;48,3333
250725;1700;49,617;40,717;14,767;51,25;43,883;14,483;46,45;51,883;14,183;51,967;55,717;13,633;52,55;54,983;14,133;38;10,95;59,75
250725;1800;53,133;55,633;10,867;54,883;58,35;10,733;48,817;63,5;11,083;55,7;67,233;10,6;54,867;65,917;11,233;39;8,89999;71,6667
250725;1900;57,483;60,65;9,867;60,15;63,867;9,867;53,217;68,367;9,7;61,95;71,917;9,333;59,55;69,867;9,933;47;8,05;75,0833
250725;2000;57,5;63,2;9;60,033;66,85;9;53,333;70,8;9;61,933;74,317;8,417;59,95;72,133;9;42;7,31667;77,3333
250725;2100;55,6;60,433;9;57,8;64,25;9;51,933;68,8;8,733;58,8;72,483;8,15;58,367;70,433;9;44;7,46667;72
250725;2200;53,867;58,367;9;56,367;62,2;8,95;50,483;67,167;8,383;56,817;70,733;8;56,55;68,967;8,667;38;7,2;70,6667
250725;2300;50,95;58,833;8,3;52,85;62,817;8,167;47,15;67,65;8;53,917;71,3;8;53,683;69,533;8,05;35;6,78333;71,8333
250726;0;48,15;60,233;8;50;64,467;8;44,933;69,05;8;51,383;72,433;7,183;51,233;70,283;8;28;6,1;75
250726;100;45,617;60,517;8;47,517;64,617;8;42,1;69,4;7,767;49,433;72,817;7,467;48,4;70,717;8;29;6,49168;73,2501
250726;200;40,767;60,9;8;41,95;64,917;7,867;37,083;69,95;7,183;45,05;73,467;7;42,85;71,2;7,533;25;5,88333;75,3333
250726;300;38,55;60,817;7,483;39,183;64,967;7,333;34,583;69,5;7,067;42,467;72,883;6,9;40,717;71;7,2;20;5,83333;73,6667
250726;400;37,1;60,967;7,383;38;65,233;7,05;32,983;70,417;7;41,483;73,933;6,683;39,733;72,033;7;17;5,84167;73,5833
250726;500;37,667;62,867;6,967;38,467;67,117;6,7;33,783;71,883;6,167;42,717;75,35;6;40,383;73,017;6,55;17;5,40833;74,6667
250726;600;36,767;62,25;6,633;37,733;66,467;6,533;32,067;70,917;6,45;42,083;74,383;6,167;39,517;72,45;6,55;17;5,29167;74,5833
250726;700;34,7;65,15;6,117;34,75;69,7;6,05;29,25;73,233;6;39,9;76,383;5,3;36,85;74;6,1;23;4,25;79,9167
250726;800;36,3;58,017;8,367;37,283;62,05;8,267;32,317;67,5;7,717;39,983;70,733;7,433;38,867;69,183;7,833;23;5,775;72,75
250726;900;29,633;41,933;13,833;30,45;45,233;13,417;27,283;53,25;12,15;32,15;56,117;12,05;32,65;56,267;12,2;17;8,20833;60,5833
250726;1000;45,45;37,317;17,233;47,917;41,4;16,317;44,1;51,267;14,6;47,5;54,417;14,383;49,533;54,55;14,45;29;9,51668;62,75
250726;1100;42,183;33,583;18,433;43,75;37,1;17,583;40,133;46,967;15,95;43,95;50,417;15,567;45,75;50,567;16;24;10,175;58,75
250726;1200;48,233;36,45;17,767;51,033;40,917;16,75;47,1;50,5;15,333;50,65;53,7;14,967;52,35;53,483;15,35;35;10,5;60,9167
250726;1300;47,65;32,617;19,983;50,033;35,8;19,167;46,167;46,167;17,267;50,133;49,783;16,95;52,217;50,067;17,05;31;11,0667;58,3333
250726;1400;42,983;31,233;19,8;44,883;34,333;18,917;41,233;44,717;17,267;45,483;48,4;16,85;46,7;48,733;17,1;26;11,525;55,1667
250726;1500;40,867;37,4;17,167;42,783;41,1;16,633;39,05;50,45;15,35;43,75;53,967;14,9;44,8;54;15,133;27;11,1333;58,9167
250726;1600;55,683;44,467;15,283;59,467;48,783;14,5;53,933;56,8;13,533;62,267;60,017;13,517;63,017;59,583;13,667;43;10,6167;64,25
250726;1700;66,883;52,4;13,15;72,633;56,8;12,85;65,033;63,467;12,317;79,267;66,75;12,033;78,317;65,267;12,5;51;9,79167;71,3333
250726;1800;70,433;64,65;9,767;75,25;68,583;9,583;65,467;72,9;9,633;83,783;76,55;9,383;79,583;74,35;9,75;52;7,75833;82,6667
250726;1900;72,75;69,917;8,55;77;73,367;8,417;66;76,583;8,45;87,2;80,233;8,083;80,333;77,833;8,717;51;6,7;87,25
250726;2000;78,3;72,183;7,567;81,833;74,6;7,55;70,433;77,95;7,517;93,817;81,833;7,017;86,1;80,033;7,533;54;5,925;89,25
250726;2100;81,517;73,167;7;86,533;76,917;7;74,483;79,267;7;98,5;82,783;6,033;90,6;80,6;7;60;5,44167;88,75
250726;2200;74,083;72,3;7,433;78,9;76,917;7;68,5;79,267;7;90,583;82,4;6,7;83,317;79,983;7;50;5,95833;84,75
250726;2300;65,9;70,533;7,95;69,533;75,267;7,317;61,3;77,983;7;76,483;81,2;7;71,083;78,7;7,083;39;5,95833;83,1667
250727;0;64,2;70,417;8;67,45;74,933;7,85;59,95;77,767;7,35;74,017;80,983;7,067;68,033;78,233;7,667;45;5,85833;83,8333
250727;100;61,933;68,517;8,517;65,283;73,133;8,333;58,117;76,65;8;69,333;79,55;7,817;65,15;77,033;8,2;46;6,39167;82,0833
250727;200;59,117;66,7;9;62,05;71,017;9;55,283;75,2;8,533;64,333;78,267;8;61,65;76,05;8,9;38;6,7;81,6667
250727;300;59,733;67,367;9;63,05;71,583;9;56,117;75,817;9;66,65;78,933;8;62,967;77,117;9;35;7,10833;81,6667
250727;400;59,4;68,35;9,817;63,533;73,15;9,333;55,95;76,667;9;67,5;79,517;9;63,017;78,017;9,083;35;7,81667;81,75
250727;500;64,567;70,983;9,717;69,05;76,183;9,033;61,217;78,983;9;78,633;81,483;9;72,2;80,383;9;42;7,7;84,5833
250727;600;63,567;67,15;10;68,533;71,8;9,667;60,15;75,467;9,367;78,8;78,1;9,1;70,867;76,533;9,733;41;8,21667;79,25
250727;700;65,467;70,033;9,833;71,117;75,267;9,15;61,75;78,233;9;81,883;80,983;9;74,383;79,183;9;43;7,63333;84,4167
250727;800;65,717;67,25;10,767;70,567;71,667;10,483;62;76,067;9,817;82,017;79,017;9,617;75,017;77,383;9,867;47;7,83333;84,1667
250727;900;59,95;52,95;14,6;63,683;56,55;14,283;57,6;64,167;12,983;71,317;67,333;12,783;68,267;66,617;12,9;38;9,18333;75,5833
250727;1000;56,567;46,167;16,183;60,45;50,217;15,417;54,433;58,767;14,333;63,183;61,917;14,15;62,433;61,4;14,367;38;10,2917;68,8333
250727;1100;82,9;53,85;14,85;92,45;59,717;13,85;81,967;67,55;12,633;100,55;69,817;12,683;98,283;69,183;13,117;59;9,24167;80,0833
250727;1200;80,083;32,7;24,65;87,483;35,7;23,433;82,367;48,6;19,85;90,833;51,017;19,933;96,117;53,05;19,183;60;10,675;72,5
250727;1300;73,35;32,617;22,967;78,567;34,783;22,483;73,133;46,317;20,05;81,45;50,35;19,683;86,633;51,667;19,433;60;11,6833;67
250727;1400;64,917;35,2;21;69,933;37,717;20,5;64,95;47,733;18,65;73,033;50,867;18,533;75,967;51,333;18,7;52;12,65;60,1667
250727;1500;74,467;41,167;18,3;81;45,717;17,317;75,017;54,667;16,05;87,4;57,75;15,983;88;57,6;16,25;57;12,2917;63,3333
250727;1600;82,717;47,5;15,75;89,95;51,833;14,983;81,767;59,433;14,467;100,35;62,6;13,917;97,6;62,067;14,6;63;11,4;66,6667
250727;1700;86,017;55,4;13,917;93,783;60,383;13,467;83,583;66,35;13,017;107,017;69,467;12,717;101,333;68,3;13,25;60;10,8167;73,3333
250727;1800;84,55;64,3;12,567;91,3;68,933;12,05;79,783;72,917;12;106,15;76,267;12;97,8;74,667;12,05;57;10,175;80,75
250727;1900;87,667;67,767;12;94,35;71,6;12;81,483;74,933;11,917;109,367;78,367;11,017;99,583;76,817;12;58;9,71667;83,5833
250727;2000;89,683;66,85;12;98,167;71,25;11,8;84,8;74,75;11,733;112,467;77,7;11;103,25;76,383;11,833;59;10,075;80,3333
250727;2100;72,017;70,467;12;78,55;75,533;11;66,9;78,117;11;92,417;80,9;11;82,05;79,267;11;48;9,47501;85,5
250727;2200;82,583;68,433;11,833;89,717;72,767;11;77,317;75,933;11;104,667;78,95;11;95,1;77,4;11;59;9,575;81,6667
250727;2300;73,017;65,067;11,433;78,35;69,167;11;67,917;73,05;11;91,533;76,183;11;83,633;74,783;11;53;9,75;76,3333
250728;0;67,467;66,983;11;72,433;71,3;11;62,517;75,183;10,8;84,667;78,133;10,333;76,467;76,283;11;49;8,8;82,8333
250728;100;64,717;67,3;11,117;69,367;71,617;10,667;60,167;74,617;10,45;79,75;77,55;10,317;71,517;75,75;11;43;9,10001;79,5
250728;200;42,467;58,767;11,017;44,433;62,633;11;39,083;67,567;10,65;46;70,733;10,317;45,083;69,467;11;19;9,2;69,75
250728;300;36,217;58,567;11;37,283;62,25;11;32,6;67,517;10,367;39,067;70,933;10;38,2;69,317;10,633;19;8,625;72
250728;400;23,667;56,85;11;23,083;60,367;11;20;65,65;10;26,6;69,117;10;25,6;67,733;10,533;13;8,68333;68,5833
250728;500;9,833;49,933;11,15;9,183;53,433;11;7,617;59,133;10,55;10,6;62,267;10,4;10,517;61,35;10,6;7;9,52499;57,25
250728;600;36,517;53,417;10,933;37,4;57,167;10,717;33,217;63,517;10,533;40,6;66,9;10,3;38,85;65,333;10,783;28;9,09167;66,3333
250728;700;46,933;63,017;9,417;48,383;66,967;9,367;42,483;71,683;8,85;51,15;75,35;8,483;48,783;72,7;9,333;24;7,54167;76,0833
250728;800;34,2;58,7;9,6;34,467;62,367;9,517;30,35;67,25;9,367;36,667;71,217;8,65;36,467;69,017;9,333;16;7,43333;71,4167
250728;900;26,75;40,783;15,683;27,35;43,283;15,567;25,267;50,317;14,383;27,2;53,767;14,067;29,283;53,5;14,383;12;11,2667;51
250728;1000;25,6;27,75;20,7;26,633;29,733;20,267;24,167;38,433;19,2;28,2;41,733;19,017;28,267;42,1;19,15;15;15,0417;38,5
250728;1100;11,017;14,617;30,283;11,083;14,933;29,683;9,8;26,383;26,267;11,067;29,517;26,85;12,133;30,583;26,55;5;17,7417;27,4167
250728;1200;41,817;11,3;38,417;43,35;10,983;37,417;41,8;25,717;30,767;43,133;28,633;32,117;45,45;31,083;30,033;28;18,05;34,8333
250728;1300;17,467;4,567;46,033;18,133;1,967;47,383;16,433;17,433;37,05;17,133;21,65;37,25;19,783;23,65;35,1;11;20,7083;20,75
250728;1400;28,167;4,583;42,6;29,817;2,233;43,75;27,383;19,767;32,233;30,067;23,083;33,533;30,917;24,8;32,483;17;21,25;21
250728;1500;44,8;11,517;32,367;46,833;9,283;35,083;44,05;26,15;27,4;49,917;30,05;27,35;49,05;31,283;26,95;35;20,7583;26,4167
250728;1600;45,65;14,783;28,117;47,983;11,9;31,267;45,117;28,417;24,833;51,633;31,583;24,95;49,883;32,783;24,85;36;20,3833;26,3333
250728;1700;45,45;29,35;19,433;47,4;31,45;19,117;43,7;40,9;18,767;50,65;44,583;18,4;48,967;44,233;19,05;35;16,9;39,9167
250728;1800;46,517;44,45;14,25;48,083;46,883;14,217;43,067;53,133;14,317;49,283;57;13,783;48,883;55,283;14,7;41;13,1667;54,1667
250728;1900;44,733;46,917;12,367;46,417;49,817;12,4;41,7;56,033;12,317;48,767;59,917;11,717;47,55;57,967;12,533;29;11,775;54,3333
250728;2000;43,333;44,767;12,1;45,267;47,683;12,117;40,95;54,317;11,55;48,417;57,717;11,317;46,95;56,667;11,95;29;11,1417;52
250728;2100;45,017;45,483;11,2;47;48,467;11,35;42,85;54,917;11,1;50,367;58,317;11;48,8;57,283;11,217;32;10,7167;52,6667
250728;2200;42,183;43,817;11,483;43,9;47,067;11,35;39,267;53,167;11,217;47,783;56,217;11,183;45,633;55,6;11,45;30;11,0083;50,1667
250728;2300;33,55;38,883;12,467;34,167;41,883;12,483;30,2;48,6;12,383;37,867;51,75;12;36,167;51,4;12,433;20;11,3167;46,4167
250729;0;26,667;42,783;10,933;27,167;46,1;10,933;23,467;52,683;10,783;32,15;56,067;10,3;29,533;54,933;11,133;17;10,075;50,75
250729;100;24,067;44,067;11,2;24,467;47,017;11,05;21,067;53,217;11;28,217;56,45;10,75;26,2;55,75;11,017;8;9,72501;53,1667
250729;200;16,25;40,883;12;14,8;44,117;12;12,3;51,017;11,55;21,05;54,017;11;19,783;53,517;11,7;10;10,2417;49,6667
250729;300;19,717;42,167;12;19,617;45,15;12;16,05;51,617;12;24,317;54,65;11,55;22,583;54,133;12;16;10,125;53,1667
250729;400;25,033;39,733;12,767;25,317;42,783;12,633;21,783;49,383;12,433;30,5;52,317;12,4;28,15;52,2;12,567;19;11,4583;47,5833
250729;500;35,867;36,967;14,367;37,2;39,817;14,15;32,9;46,5;14,117;41,967;49,417;14;38,983;49,617;14,15;24;12,9917;43,8333
250729;600;33,967;36,167;14,4;35,267;38,85;14,283;31,117;46,167;14,1;39,433;49,4;13,85;36,883;49,283;14,15;26;12,675;44,4167
250729;700;19,45;33,167;14,517;19,35;35,733;14,433;16,683;42,933;14,4;22,95;45,75;14,1;21,483;46;14,433;16;13,075;39,9167
250729;800;25,15;31,75;16,383;25,967;34,383;16,083;23,533;42,467;15,467;29,367;45,683;15,433;28,217;45,7;15,6;22;13,3583;41,8333
250729;900;24,7;29,817;18,55;24,7;31,767;18,517;22,7;40,35;17,483;27,383;43,617;17,3;27,183;44,267;17,35;21;14,2;41,0833
250729;1000;5,933;17,15;25,333;5,9;18,283;24,817;5,367;28,85;23,283;4,9;32,267;23,2;6,65;33,1;23,383;8;18,875;27,6667
250729;1100;28,717;16,583;29,267;29,683;17,883;28,317;27,917;29,7;25,483;31,383;32,667;25,85;31,45;33,733;25,75;19;18,625;32
250729;1200;28,717;7,65;40,817;29,7;7,217;38,883;27,733;21,417;33,3;30,55;24,783;34,333;31,467;26,433;33,133;23;21,4083;24,1667
250729;1300;24,517;6,433;40,183;25,883;5,55;38,917;23,567;19,95;33,567;26,433;23,85;33,8;27,4;25,183;33,117;18;22,4583;20,75
250729;1400;26,25;9,367;33,65;27,383;9,883;32,4;24,767;22,45;29,583;28,133;26,467;29,55;29,017;27,35;29,733;21;22,3667;21,25
250729;1500;34,933;14,15;28,217;36,933;15,5;27,4;34,083;26,95;26,1;39,617;30,7;25,85;39,667;31,233;26,183;20;21,65;24,4167
250729;1600;51,583;24,267;24,167;54,6;25,783;24,017;51,6;35,55;23,3;59,733;39,1;22,983;59,233;39,65;23,25;51;19,65;35,75
250729;1700;48,817;34,133;20,05;50,833;35,833;20,017;47,833;43,55;19,9;52,35;47,1;19,517;52,5;47,067;20,017;48;17,65;43,1667
250729;1800;40,5;34,1;18,767;42,583;36,05;18,833;39,617;42,667;18,767;43,283;45,833;18,717;43,217;45,933;19;35;17,5083;40,3333
250729;1900;21,4;28,15;19,3;21,833;30,1;19,2;19,7;37,883;19,133;21,933;41,05;18,833;23,183;41,317;19,25;19;17,85;34
250729;2000;47,933;39,283;17,55;50,967;42,05;17,367;46,883;48,517;17,417;53,183;51,517;17,25;51,817;51,483;17,683;51;16,4417;46,3333
250729;2100;49,417;45,583;16,217;52,183;48,317;16;47,517;54,033;16;52,55;57,217;15,6;52,417;56,45;16,2;45;14,6333;54,5833
250729;2200;43,617;41,317;16,383;46,183;43,917;16,25;42,283;49,55;16,1;46,95;52,533;16;46,833;52,633;16,067;38;15,35;47
250729;2300;41,667;44,2;15,233;43,567;47,1;15,15;39,483;53,133;15,067;44,55;56,5;14,85;44,8;55,75;15,4;36;13,8167;53,6667
250730;0;40,2;45,2;14,75;42,067;47,767;14,817;38,317;53,2;14,75;43,35;56,25;14,433;43,467;55,983;14,867;31;13,6083;52,4167
250730;100;35,117;44,9;14,05;36,433;47,967;13,817;32,867;53,7;13,717;37,633;56,9;13,533;37,383;56,133;14,067;25;12,5917;54,25
250730;200;28,317;40,067;14,483;28,95;42,4;14,433;25,983;48,3;14,367;31,017;51,283;14,217;30,483;51,3;14,567;15;13,4333;45,8333
250730;300;23,883;43,217;13,317;24,417;46,533;13,1;21,9;52,733;13,017;26,667;55,917;12,7;26,267;55;13,467;16;11,7083;53,1667
250730;400;19,65;44,55;13;19,833;47,667;12,933;17,083;53,55;12,55;22,917;56,833;12,017;22,483;56,133;13;15;11,7333;51,6667
250730;500;10,017;37,25;13,567;9,75;39,867;13,583;8,133;46,283;13,517;12,3;49,133;13,417;11,883;49,317;13,517;8;12,4917;43,5833
250730;600;5,433;34,783;14;5,083;37,467;14;4,733;44,55;13,933;6;47,45;13,683;6;47,533;14;8;12,7917;41,3333
250730;700;15,4;37,783;14,033;16,167;40,9;13,75;14,367;47,817;13,683;16,017;50,917;13,433;17,05;50,783;13,8;14;12,6667;45,8333
250730;800;40,083;48,383;14;42,3;52,067;13,55;38,15;57,967;13,167;41,883;60,8;13;43,7;60,417;13,317;27;11,6833;60,75
250730;900;45,317;50,25;14,317;47,717;53,75;14,233;42,883;59,683;14;46,2;62,75;13,467;48,117;62,033;14;34;11,3667;66
250730;1000;46,85;47,3;15,967;49,4;50,683;15,65;44,933;57,333;14,867;47,15;60,5;14,65;49,733;60,033;15,017;37;11,875;64,5833
250730;1100;45,783;41,333;18,667;48,467;44,133;18,267;44,483;52,483;16,9;46,583;55,05;16,85;48,983;55,167;17,217;32;12,6917;61,4167
250730;1200;45,7;32,167;22,933;48,817;35,467;21,85;46,017;46,033;19,583;47,867;48,583;19,717;49,617;49,017;19,767;37;13,6667;57,5833
250730;1300;45,683;28,517;25;47,8;31,317;24,083;45,867;42,75;21,35;47,883;45,85;21,233;49,55;46,533;21;35;14,5917;54,3334
250730;1400;44,75;36,45;20,25;47,583;40,817;19,2;44,45;49,9;18,067;46,083;52,85;17,9;48,217;52,9;18,133;35;14,025;57,2501
250730;1500;49,15;46,733;16,55;52,1;50,817;16,017;48,017;57,383;15,5;48,983;60,217;15,067;52,7;59,95;15,85;36;12,8833;63,1667
250730;1600;44,733;47,15;16,333;47,033;50,467;16;43;56,6;15,567;45,033;59,8;15,35;47,5;59,45;15,567;28;13,2083;61,25
250730;1700;45,517;50,6;15,517;48,4;54,4;15,083;43,917;60,133;14,817;46,083;63,117;14,583;48,333;62,233;15,1;32;12,85;64,1667
250730;1800;46,417;54,133;14,317;48,433;57,483;13,983;43,967;62,5;13,95;46,617;65,833;13,667;48,9;64,783;14;31;12,5417;65,0833
250730;1900;42,2;56,817;13,367;43,8;60,317;13;39,883;64,533;13;42,767;67,75;13;44,517;66,067;13,45;29;11,675;67,8333
250730;2000;49,383;59,317;13;51,783;63,35;12,75;46,717;67,433;12,55;49,683;70,617;12,067;51,983;68,917;12,983;36;10,975;72,3333
250730;2100;53,517;63,417;12,217;56,483;66,883;12;50,4;70,933;12;53,883;74,3;11,717;56,033;72,35;12;40;10,0333;78,6667
250730;2200;50,017;66,017;12;53,333;70,533;11,4;47,817;73,517;11,233;51,417;76,25;11;52,883;74,467;11,633;37;9,99167;78,6667
250730;2300;37,6;69,267;11,033;39,2;74,267;11;34,283;77,1;11;39,683;79,767;10,767;38,967;77,85;11;18;9,18333;85
250731;0;37,6;70;11;38,8;74,517;11;33,45;76,967;11;38,917;79,983;11;38,367;77,933;11;20;9,09167;85,4167
250731;100;40,617;68,2;11,45;42,8;72,533;11;37,417;75,233;11;42,667;78,217;11;42,567;77,1;11;21;9,55833;81,25
250731;200;41,783;64,633;11,983;43,8;68,95;11,667;38,95;72,633;11,317;44,317;75,533;11,083;44,5;74,267;11,333;18;9,98334;76,75
250731;300;36,45;57,883;12,617;37,917;61,783;12,483;33,667;66,033;12,283;37,583;68,883;11,933;38,617;68,083;12,5;18;11,075;67
250731;400;21,433;50,517;13,55;22,4;53,333;13,5;19,683;58,083;13,417;21,933;60,75;13,417;22,65;60,333;13,567;8;12,925;54,8333
250731;500;0;35,017;16,617;0;37,25;16,417;0;44,017;16,317;0;46,817;16,083;0;47;16,433;4;15,8917;37,75
250731;600;0,25;31,767;17,333;0,25;34,117;17,083;0,233;41,267;16,733;0,083;44,3;16,583;0,333;44,45;16,967;3;16,275;35
250731;700;0,083;30,517;17;0,05;32,95;17;0,033;40,217;16,4;0,017;43,083;16,2;0,017;43,283;16,767;3;15,75;34,4167
250731;800;0;29,4;17,7;0;31,933;17,45;0;39,55;17,05;0;42,5;17;0;42,983;17,083;3;15,8583;35
250731;900;0;25,983;21,65;0;28;21,067;0;36,9;19,983;0;39,767;19,9;0,017;40,3;20,067;3;16,225;36,5
250731;1000;0,05;20,333;25,633;0,05;22,25;24,717;0,067;33,083;22,6;0,05;36,183;22,683;0,1;36,917;22,9;3;17,25;34,9167
250731;1100;11,3;29,233;22,633;11,367;32,983;21,417;10,6;44,033;19,25;8,783;46,517;19,45;12,617;47,533;19,25;14;13,6667;53,5
250731;1200;2,9;33,533;20,95;2,617;38,083;19,633;2,267;48,65;17,783;2;51,4;17,8;3,233;52,067;17,85;8;13,0083;58,5833
